Model,scenario,obj_value,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
FCFS,2745,21800.0,75,1324.0,4,4,8,6,6,4,252.44716119766235
FCFS,2746,24400.0,75,1411.0,5,0,9,6,7,7,509.8847019672394
FCFS,2747,22800.0,75,1358.0,4,2,8,8,7,4,123.8089427947998
FCFS,2748,20800.0,75,1377.0,5,3,9,6,7,4,477.3356053829193
FCFS,2749,23200.0,75,1270.0,4,1,8,6,6,6,211.57968497276306
FCFS,2750,18100.0,75,1328.0,4,4,8,5,6,3,369.5973527431488
FCFS,2751,19600.0,75,1280.0,4,4,8,6,6,3,427.8669774532318
FCFS,2752,25500.0,75,1430.0,5,4,9,7,7,5,270.06097745895386
FCFS,2753,23700.0,75,1491.0,5,3,9,5,7,6,151.00985836982727
FCFS,2754,21500.0,75,1549.0,5,3,9,5,8,5,254.4932324886322
FCFS,2755,22800.0,75,1389.0,5,5,9,6,7,4,200.1059262752533
FCFS,2756,22500.0,75,1319.0,4,1,8,7,6,5,126.77882623672485
FCFS,2757,23300.0,75,1411.0,5,4,9,7,7,4,329.3667438030243
FCFS,2758,22800.0,75,1346.0,4,2,8,8,7,4,208.86414003372192
FCFS,2759,17900.0,75,1341.0,4,3,8,7,6,2,619.167563199997
FCFS,2760,18300.0,75,1232.0,4,2,7,5,6,4,826.586911201477
FCFS,2761,17100.0,75,1238.0,4,3,7,5,6,3,389.30210876464844
FCFS,2762,22200.0,75,1427.0,5,3,9,4,7,6,75.8467538356781
FCFS,2763,23700.0,75,1416.0,5,3,9,5,7,6,160.70374059677124
FCFS,2764,20000.0,75,1333.0,4,0,8,6,6,5,466.0824329853058
FCFS,2765,24200.0,75,1317.0,4,2,8,6,6,6,174.47479462623596
FCFS,2766,21000.0,75,1357.0,4,4,8,4,7,5,389.63881254196167
FCFS,2767,22999.999764902735,75,1426.0,5,2,9,5,7,3,908.3286626338959
FCFS,2768,25500.0,75,1480.0,5,1,9,9,7,5,109.75350141525269
FCFS,2769,20800.0,75,1483.0,5,0,9,8,7,4,191.3380651473999
FCFS,2770,20400.0,75,1311.0,4,4,8,8,6,2,837.8622152805328
FCFS,2771,25300.0,75,1437.0,5,3,9,9,7,4,85.92164587974548
FCFS,2772,20800.0,75,1400.0,5,3,9,6,7,4,282.15395760536194
FCFS,2773,27700.0,75,1399.0,5,1,9,9,7,6,68.91956782341003
FCFS,2774,26900.0,75,1576.0,5,1,9,7,8,7,270.155394077301
FCFS,2775,18300.0,75,1221.0,4,2,7,5,6,4,464.5502288341522
FCFS,2776,25400.0,75,1351.0,4,4,8,4,7,7,139.28724455833435
FCFS,2777,20600.0,75,1336.0,4,2,8,8,6,3,607.6506114006042
FCFS,2778,26300.0,75,1432.0,5,4,9,9,7,4,73.72031760215759
FCFS,2779,24200.0,75,1522.0,5,2,9,6,7,6,129.64328384399414
FCFS,2780,18300.0,75,1244.0,4,2,7,5,6,4,927.2078185081482
FCFS,2781,20300.0,75,1393.0,5,1,9,7,7,4,718.5246198177338
FCFS,2782,21000.0,75,1315.0,4,1,8,6,6,5,904.7912583351135
FCFS,2783,21800.0,75,1337.0,4,1,8,8,6,4,314.62170219421387
FCFS,2784,24500.0,75,1463.0,5,3,9,7,7,5,115.35658979415894
FCFS,2785,20000.0,75,1256.0,4,3,8,4,6,5,385.91227173805237
FCFS,2786,21500.0,75,1266.0,4,3,8,5,6,5,124.17944812774658
FCFS,2787,21800.0,75,1376.0,5,4,9,6,7,4,233.93956661224365
FCFS,2788,24700.0,75,1433.0,5,4,9,5,7,6,212.37091541290283
FCFS,2789,23300.0,75,1443.0,5,4,9,7,7,4,271.91928219795227
FCFS,2790,18800.0,75,1268.0,4,1,8,6,6,4,503.0214910507202
FCFS,2791,18500.0,75,1333.0,4,0,8,5,6,5,347.89281845092773
FCFS,2792,18300.0,75,1257.0,4,2,8,5,6,4,292.9261267185211
FCFS,2793,22500.0,75,1345.0,4,4,8,5,7,5,163.15917325019836
FCFS,2794,19000.0,75,1335.0,4,2,8,4,6,5,643.0782990455627
FCFS,2795,19100.0,75,1333.0,4,2,8,7,6,3,277.01702070236206
FCFS,2796,21800.0,75,1324.0,4,4,8,6,6,4,251.51665139198303
FCFS,2797,24400.0,75,1411.0,5,0,9,6,7,7,509.37858867645264
FCFS,2798,22800.0,75,1358.0,4,2,8,8,7,4,127.04183268547058
FCFS,2799,20800.0,75,1377.0,5,3,9,6,7,4,479.1277768611908
FCFS,2800,23200.0,75,1270.0,4,1,8,6,6,6,211.5961811542511
FCFS,2801,20100.0,80,1407.0,5,3,9,7,7,3,373.8894770145416
FCFS,2802,23700.0,80,1352.0,4,3,8,5,7,6,556.2856860160828
FCFS,2803,22500.0,80,1438.0,5,1,9,7,7,5,272.60629868507385
FCFS,2804,23299.99973219586,80,1404.0,5,4,9,4,7,3,206.57451629638672
FCFS,2805,23700.0,80,1492.0,5,3,9,5,7,6,835.6738522052765
FCFS,2806,29700.0,80,1558.0,5,3,9,9,8,6,150.18924713134766
FCFS,2807,22700.0,80,1372.0,5,2,9,5,7,6,264.16666626930237
FCFS,2808,26700.0,80,1332.0,4,3,8,7,6,6,100.58277368545532
FCFS,2809,22300.0,80,1337.0,4,3,8,7,6,4,286.6317045688629
FCFS,2810,20299.999782128332,80,1334.0,4,1,8,7,6,4,645.239090681076
FCFS,2811,23700.0,80,1497.0,5,3,9,5,7,6,571.672004699707
FCFS,2812,20300.0,80,1393.0,5,1,9,7,7,4,1329.3760838508606
FCFS,2813,23800.0,80,1489.0,5,3,9,8,7,4,105.62146949768066
FCFS,2814,23500.0,80,1428.0,5,5,9,5,7,5,158.99270224571228
FCFS,2815,24199.999894951932,80,1533.0,5,1,9,5,7,5,266.80863404273987
FCFS,2816,23400.0,80,1651.0,5,2,10,4,8,7,2109.0177099704742
FCFS,2817,25800.0,80,1405.0,5,5,9,8,7,4,438.12125396728516
FCFS,2818,23000.0,80,1447.0,5,3,9,6,7,5,418.2932639122009
FCFS,2819,24300.0,80,1614.0,5,5,9,7,8,4,1001.0955338478088
FCFS,2820,24300.0,80,1424.0,5,2,9,9,7,4,116.40784287452698
FCFS,2821,26700.0,80,1343.0,4,3,8,7,6,6,90.0957760810852
FCFS,2822,20500.0,80,1456.0,5,2,9,5,7,5,592.1226253509521
FCFS,2823,27000.0,80,1564.0,5,4,9,8,8,5,115.39309406280518
FCFS,2824,24000.0,80,1409.0,5,1,9,8,7,5,199.69748997688293
FCFS,2825,24000.0,80,1378.0,5,4,9,6,7,5,764.4369466304779
FCFS,2826,26200.0,80,1474.0,5,4,9,6,7,6,230.25485396385193
FCFS,2827,25800.0,80,1506.0,5,5,9,8,7,4,174.07328057289124
FCFS,2828,23700.0,80,1396.0,5,3,9,5,7,6,366.5498707294464
FCFS,2829,22500.0,80,1476.0,5,1,9,7,7,5,603.2743282318115
FCFS,2830,20299.99993261219,80,1284.0,4,3,8,5,6,4,564.0031569004059
FCFS,2831,21100.0,80,1364.0,4,4,8,7,7,3,978.6285145282745
FCFS,2832,22500.0,80,1553.0,5,4,9,5,8,5,337.06571412086487
FCFS,2833,28700.0,80,1416.0,5,5,9,7,7,6,115.00512504577637
FCFS,2834,25000.0,80,1507.0,5,5,9,6,7,5,243.23400616645813
FCFS,2835,21500.0,80,1569.0,5,3,9,5,8,5,432.5752685070038
FCFS,2836,23800.0,80,1479.0,5,3,9,8,7,4,237.80421328544617
FCFS,2837,25500.0,80,1488.0,5,4,9,7,7,5,195.5688316822052
FCFS,2838,25700.0,80,1364.0,4,2,8,7,7,6,902.5649621486664
FCFS,2839,29700.0,80,1524.0,5,3,9,9,7,6,71.5290801525116
FCFS,2840,28500.0,80,1491.0,5,4,9,9,7,5,96.60087752342224
FCFS,2841,24000.0,80,1360.0,4,1,8,8,7,5,291.35294103622437
FCFS,2842,20100.0,80,1368.0,4,3,8,7,7,3,673.6182625293732
FCFS,2843,23500.0,80,1411.0,5,5,9,5,7,5,131.40957260131836
FCFS,2844,22200.0,80,1269.0,4,3,8,4,6,6,920.3674857616425
FCFS,2845,22000.0,80,1335.0,4,2,8,6,6,5,395.83552861213684
FCFS,2846,22800.0,80,1376.0,5,2,9,8,7,4,240.1880967617035
FCFS,2847,23300.0,80,1517.0,5,1,9,9,7,4,231.2127251625061
FCFS,2848,23700.0,80,1611.0,5,3,9,5,8,6,348.99496936798096
FCFS,2849,26000.0,80,1382.0,5,3,9,8,7,5,161.51132011413574
FCFS,2850,20500.0,80,1550.0,5,2,9,5,8,5,1066.3238072395325
FCFS,2851,27200.0,80,1419.0,5,5,9,6,7,6,282.87659645080566
FCFS,2852,22000.0,80,1375.0,5,2,9,6,7,5,489.9643416404724
FCFS,2853,28700.0,80,1611.0,5,2,9,9,8,6,132.17342948913574
FCFS,2854,23700.0,80,1421.0,5,3,9,5,7,6,324.6862254142761
FCFS,2855,23000.0,80,1448.0,5,3,9,6,7,5,666.9946467876434
FCFS,2856,25200.0,80,1450.0,5,3,9,6,7,6,377.99233746528625
FCFS,2857,28400.0,80,1704.0,5,1,10,8,8,7,540.9041514396667
FCFS,2858,24500.0,80,1400.0,5,3,9,7,7,5,309.9004240036011
FCFS,2859,25500.0,80,1509.0,5,4,9,7,7,5,96.98174452781677
FCFS,2860,23300.0,80,1281.0,4,4,8,7,6,4,1008.1505794525146
FCFS,2861,25200.0,80,1436.0,5,3,9,6,7,6,436.17853593826294
FCFS,2862,24700.0,80,1596.0,5,1,9,7,8,6,314.3309795856476
FCFS,2863,21700.0,80,1430.0,5,1,9,5,7,6,918.4657487869263
FCFS,2864,28700.0,80,1416.0,5,5,9,7,7,6,114.67006206512451
FCFS,2865,25000.0,80,1507.0,5,5,9,6,7,5,243.03656220436096
FCFS,2866,21500.0,80,1569.0,5,3,9,5,8,5,432.88096928596497
FCFS,2867,23800.0,80,1479.0,5,3,9,8,7,4,237.54602575302124
FCFS,2868,25500.0,80,1488.0,5,4,9,7,7,5,195.55903601646423
FCFS,2869,25700.0,80,1364.0,4,2,8,7,7,6,905.595938205719
FCFS,2870,29700.0,80,1524.0,5,3,9,9,7,6,75.9363956451416
FCFS,2871,28500.0,80,1491.0,5,4,9,9,7,5,100.49502325057983
FCFS,2872,24000.0,80,1360.0,4,1,8,8,7,5,292.1356551647186
FCFS,2873,20100.0,80,1368.0,4,3,8,7,7,3,674.5434536933899
FCFS,2874,23500.0,80,1411.0,5,5,9,5,7,5,135.42563223838806
FCFS,2875,22200.0,80,1269.0,4,3,8,4,6,6,920.3241848945618
FCFS,2876,22000.0,80,1335.0,4,2,8,6,6,5,395.7438471317291
FCFS,2877,22800.0,80,1376.0,5,2,9,8,7,4,240.46048712730408
FCFS,2878,23300.0,80,1517.0,5,1,9,9,7,4,231.17952179908752
FCFS,2879,23700.0,80,1611.0,5,3,9,5,8,6,349.23259115219116
FCFS,2880,26000.0,80,1382.0,5,3,9,8,7,5,161.79649782180786
FCFS,2881,20500.0,80,1550.0,5,2,9,5,8,5,1065.8790736198425
FCFS,2882,27200.0,80,1419.0,5,5,9,6,7,6,282.3963694572449
FCFS,2883,22000.0,80,1375.0,5,2,9,6,7,5,490.75208806991577
FCFS,2884,28700.0,80,1611.0,5,2,9,9,8,6,132.18865370750427
FCFS,2885,23700.0,80,1421.0,5,3,9,5,7,6,324.61574125289917
FCFS,2886,23000.0,80,1448.0,5,3,9,6,7,5,666.3157699108124
FCFS,2887,25200.0,80,1450.0,5,3,9,6,7,6,378.4357452392578
FCFS,2888,28400.0,80,1704.0,5,1,10,8,8,7,540.6298093795776
FCFS,2889,24500.0,80,1400.0,5,3,9,7,7,5,310.1359112262726
FCFS,2890,25500.0,80,1509.0,5,4,9,7,7,5,97.45327734947205
FCFS,2891,23300.0,80,1281.0,4,4,8,7,6,4,1008.2749252319336
FCFS,2892,25200.0,80,1436.0,5,3,9,6,7,6,440.369163274765
FCFS,2893,24700.0,80,1596.0,5,1,9,7,8,6,313.72130703926086
FCFS,2894,21700.0,80,1430.0,5,1,9,5,7,6,919.0098588466644
FCFS,2895,28700.0,80,1416.0,5,5,9,7,7,6,114.81246018409729
FCFS,2896,25000.0,80,1507.0,5,5,9,6,7,5,243.06822896003723
FCFS,2897,21500.0,80,1569.0,5,3,9,5,8,5,431.97902393341064
FCFS,2898,23800.0,80,1479.0,5,3,9,8,7,4,238.51025533676147
FCFS,2899,25500.0,80,1488.0,5,4,9,7,7,5,195.53857231140137
FCFS,2900,25700.0,80,1364.0,4,2,8,7,7,6,901.6029505729675
FCFS,2901,29700.0,80,1524.0,5,3,9,9,7,6,71.948970079422
FCFS,2902,28500.0,80,1491.0,5,4,9,9,7,5,96.96568369865417
FCFS,2903,24000.0,80,1360.0,4,1,8,8,7,5,291.00184965133667
FCFS,2904,20100.0,80,1368.0,4,3,8,7,7,3,673.3469371795654
FCFS,2905,23500.0,80,1411.0,5,5,9,5,7,5,131.25415205955505
FCFS,2906,22200.0,80,1269.0,4,3,8,4,6,6,917.9053802490234
FCFS,2907,22000.0,80,1335.0,4,2,8,6,6,5,395.0883574485779
FCFS,2908,22800.0,80,1376.0,5,2,9,8,7,4,240.26621079444885
FCFS,2909,23300.0,80,1517.0,5,1,9,9,7,4,230.8929033279419
FCFS,2910,23700.0,80,1611.0,5,3,9,5,8,6,349.6288249492645
FCFS,2911,26000.0,80,1382.0,5,3,9,8,7,5,161.60099077224731
FCFS,2912,20500.0,80,1550.0,5,2,9,5,8,5,1065.5853252410889
FCFS,2913,27200.0,80,1419.0,5,5,9,6,7,6,281.9606509208679
FCFS,2914,22000.0,80,1375.0,5,2,9,6,7,5,490.1871066093445
FCFS,2915,28700.0,80,1611.0,5,2,9,9,8,6,131.6634602546692
FCFS,2916,23700.0,80,1421.0,5,3,9,5,7,6,324.35523986816406
FCFS,2917,23000.0,80,1448.0,5,3,9,6,7,5,666.837925195694
FCFS,2918,25200.0,80,1450.0,5,3,9,6,7,6,377.2779438495636
FCFS,2919,28400.0,80,1704.0,5,1,10,8,8,7,544.8819224834442
FCFS,2920,24500.0,80,1400.0,5,3,9,7,7,5,310.1477401256561
FCFS,2921,25500.0,80,1509.0,5,4,9,7,7,5,97.1237781047821
FCFS,2922,23300.0,80,1281.0,4,4,8,7,6,4,1007.3241927623749
FCFS,2923,25200.0,80,1436.0,5,3,9,6,7,6,436.38139295578003
FCFS,2924,24700.0,80,1596.0,5,1,9,7,8,6,313.7148230075836
FCFS,2925,21700.0,80,1430.0,5,1,9,5,7,6,919.3649549484253
FCFS,2926,28700.0,80,1416.0,5,5,9,7,7,6,115.03059363365173
FCFS,2927,25000.0,80,1507.0,5,5,9,6,7,5,243.33638429641724
FCFS,2928,21500.0,80,1569.0,5,3,9,5,8,5,437.0315124988556
FCFS,2929,23800.0,80,1479.0,5,3,9,8,7,4,242.19803428649902
FCFS,2930,25500.0,80,1488.0,5,4,9,7,7,5,199.27995920181274
FCFS,2931,25700.0,80,1364.0,4,2,8,7,7,6,902.5129256248474
FCFS,2932,29700.0,80,1524.0,5,3,9,9,7,6,72.06805944442749
FCFS,2933,28500.0,80,1491.0,5,4,9,9,7,5,96.79543733596802
FCFS,2934,24000.0,80,1360.0,4,1,8,8,7,5,291.7809274196625
FCFS,2935,20100.0,80,1368.0,4,3,8,7,7,3,673.6808180809021
FCFS,2936,23500.0,80,1411.0,5,5,9,5,7,5,131.15370297431946
FCFS,2937,22200.0,80,1269.0,4,3,8,4,6,6,919.8474388122559
FCFS,2938,22000.0,80,1335.0,4,2,8,6,6,5,395.6776373386383
FCFS,2939,22800.0,80,1376.0,5,2,9,8,7,4,240.47986435890198
FCFS,2940,23300.0,80,1517.0,5,1,9,9,7,4,231.4975986480713
FCFS,2941,23700.0,80,1611.0,5,3,9,5,8,6,348.64955139160156
FCFS,2942,26000.0,80,1382.0,5,3,9,8,7,5,161.27381134033203
FCFS,2943,20500.0,80,1550.0,5,2,9,5,8,5,1066.77760720253
FCFS,2944,27200.0,80,1419.0,5,5,9,6,7,6,282.03433656692505
FCFS,2945,22000.0,80,1375.0,5,2,9,6,7,5,490.6405177116394
FCFS,2946,28700.0,80,1611.0,5,2,9,9,8,6,132.24800086021423
FCFS,2947,23700.0,80,1421.0,5,3,9,5,7,6,324.8617525100708
FCFS,2948,23000.0,80,1448.0,5,3,9,6,7,5,665.9435458183289
FCFS,2949,25200.0,80,1450.0,5,3,9,6,7,6,377.6698787212372
FCFS,2950,28400.0,80,1704.0,5,1,10,8,8,7,540.8492183685303
FCFS,2951,24500.0,80,1400.0,5,3,9,7,7,5,310.32818365097046
FCFS,2952,25500.0,80,1509.0,5,4,9,7,7,5,97.08986258506775
FCFS,2953,23300.0,80,1281.0,4,4,8,7,6,4,1007.0297491550446
FCFS,2954,25200.0,80,1436.0,5,3,9,6,7,6,436.2897615432739
FCFS,2955,24700.0,80,1596.0,5,1,9,7,8,6,314.3572714328766
FCFS,2956,21700.0,80,1430.0,5,1,9,5,7,6,924.8643815517426
FCFS,2957,28700.0,80,1416.0,5,5,9,7,7,6,114.66961193084717
FCFS,2958,25000.0,80,1507.0,5,5,9,6,7,5,243.00446796417236
FCFS,2959,21500.0,80,1569.0,5,3,9,5,8,5,432.41857862472534
FCFS,2960,23800.0,80,1479.0,5,3,9,8,7,4,238.37868642807007
FCFS,2961,25500.0,80,1488.0,5,4,9,7,7,5,195.59261512756348
FCFS,2962,25700.0,80,1364.0,4,2,8,7,7,6,902.8419330120087
FCFS,2963,29700.0,80,1524.0,5,3,9,9,7,6,72.2611391544342
FCFS,2964,28500.0,80,1491.0,5,4,9,9,7,5,100.39722275733948
FCFS,2965,24000.0,80,1360.0,4,1,8,8,7,5,291.6581029891968
FCFS,2966,20100.0,80,1368.0,4,3,8,7,7,3,673.6882717609406
FCFS,2967,23500.0,80,1411.0,5,5,9,5,7,5,134.977783203125
FCFS,2968,22200.0,80,1269.0,4,3,8,4,6,6,920.0565736293793
FCFS,2969,22000.0,80,1335.0,4,2,8,6,6,5,395.76253628730774
FCFS,2970,22800.0,80,1376.0,5,2,9,8,7,4,240.28781414031982
FCFS,2971,23300.0,80,1517.0,5,1,9,9,7,4,231.6040918827057
FCFS,2972,23700.0,80,1611.0,5,3,9,5,8,6,349.5107057094574
FCFS,2973,26000.0,80,1382.0,5,3,9,8,7,5,161.33187437057495
FCFS,2974,20500.0,80,1550.0,5,2,9,5,8,5,1065.8565413951874
FCFS,2975,27200.0,80,1419.0,5,5,9,6,7,6,281.9966263771057
FCFS,2976,22000.0,80,1375.0,5,2,9,6,7,5,490.08276438713074
FCFS,2977,28700.0,80,1611.0,5,2,9,9,8,6,131.74331092834473
FCFS,2978,23700.0,80,1421.0,5,3,9,5,7,6,324.648077249527
FCFS,2979,23000.0,80,1448.0,5,3,9,6,7,5,666.7411558628082
FCFS,2980,25200.0,80,1450.0,5,3,9,6,7,6,377.8147985935211
FCFS,2981,28400.0,80,1704.0,5,1,10,8,8,7,540.9660704135895
FCFS,2982,24500.0,80,1400.0,5,3,9,7,7,5,310.44582509994507
FCFS,2983,25500.0,80,1509.0,5,4,9,7,7,5,97.09389805793762
FCFS,2984,23300.0,80,1281.0,4,4,8,7,6,4,1007.468341588974
FCFS,2985,25200.0,80,1436.0,5,3,9,6,7,6,436.3461413383484
FCFS,2986,24700.0,80,1596.0,5,1,9,7,8,6,314.2371473312378
FCFS,2987,21700.0,80,1430.0,5,1,9,5,7,6,918.9795064926147
FCFS,2988,28700.0,80,1416.0,5,5,9,7,7,6,114.63727951049805
FCFS,2989,25000.0,80,1507.0,5,5,9,6,7,5,242.55253863334656
FCFS,2990,21500.0,80,1569.0,5,3,9,5,8,5,432.4321949481964
FCFS,2991,23800.0,80,1479.0,5,3,9,8,7,4,238.05993127822876
FCFS,2992,25500.0,80,1488.0,5,4,9,7,7,5,195.0579149723053
FCFS,2993,25700.0,80,1364.0,4,2,8,7,7,6,902.4667587280273
FCFS,2994,29700.0,80,1524.0,5,3,9,9,7,6,71.59609651565552
FCFS,2995,28500.0,80,1491.0,5,4,9,9,7,5,100.21435213088989
FCFS,2996,24000.0,80,1360.0,4,1,8,8,7,5,291.31686091423035
FCFS,2997,20100.0,80,1368.0,4,3,8,7,7,3,673.9960513114929
FCFS,2998,23500.0,80,1411.0,5,5,9,5,7,5,134.5445876121521
FCFS,2999,22200.0,80,1269.0,4,3,8,4,6,6,918.830445766449
FCFS,3000,22000.0,80,1335.0,4,2,8,6,6,5,395.79070019721985
FCFS,3001,24000.0,85,1471.0,5,1,9,8,7,5,449.01377844810486
FCFS,3002,27300.0,85,1455.0,5,5,9,9,7,4,124.71411848068237
FCFS,3003,23500.0,85,1585.0,5,2,9,7,8,5,503.7421634197235
FCFS,3004,28000.0,85,1586.0,5,5,9,8,8,5,221.8650131225586
FCFS,3005,27000.0,85,1593.0,5,4,9,8,8,5,173.84576106071472
FCFS,3006,25700.0,85,1539.0,5,2,9,7,8,6,188.47365021705627
FCFS,3007,27500.0,85,1583.0,5,3,9,9,8,5,92.14700198173523
FCFS,3008,24000.0,85,1564.0,5,4,9,6,8,5,273.5127766132355
FCFS,3009,27500.0,85,1601.0,5,3,9,9,8,5,1667.4934284687042
FCFS,3010,24000.0,85,1564.0,5,4,9,6,8,5,273.61774802207947
FCFS,3011,27500.0,85,1601.0,5,3,9,9,8,5,1663.6185500621796
FCFS,3012,24000.0,85,1564.0,5,4,9,6,8,5,273.07362508773804
FCFS,3013,27500.0,85,1601.0,5,3,9,9,8,5,1667.2957994937897
FCFS,3014,24000.0,85,1564.0,5,4,9,6,8,5,274.36389541625977
FCFS,3015,27500.0,85,1601.0,5,3,9,9,8,5,1663.806325674057
FCFS,3016,24000.0,85,1564.0,5,4,9,6,8,5,274.2299497127533
FCFS,3017,27500.0,85,1601.0,5,3,9,9,8,5,1668.3417763710022
FCFS,3018,24000.0,85,1564.0,5,4,9,6,8,5,273.7626347541809
FCFS,3019,27500.0,85,1601.0,5,3,9,9,8,5,1662.0986104011536
FCFS,3020,24000.0,85,1564.0,5,4,9,6,8,5,273.940571308136
FCFS,3021,27500.0,85,1601.0,5,3,9,9,8,5,1669.0991730690002
FCFS,3022,24000.0,85,1564.0,5,4,9,6,8,5,273.98303604125977
FCFS,3023,27500.0,85,1601.0,5,3,9,9,8,5,1664.7889521121979
FCFS,3024,24000.0,85,1564.0,5,4,9,6,8,5,273.87558150291443
FCFS,3025,27500.0,85,1601.0,5,3,9,9,8,5,1668.500077009201
FCFS,3026,24000.0,85,1564.0,5,4,9,6,8,5,274.2184109687805
FCFS,3027,27500.0,85,1601.0,5,3,9,9,8,5,1664.1942138671875
FCFS,3028,24000.0,85,1564.0,5,4,9,6,8,5,273.66185879707336
FCFS,3029,27500.0,85,1601.0,5,3,9,9,8,5,1667.0114314556122
FCFS,3030,24000.0,85,1564.0,5,4,9,6,8,5,274.0344407558441
FCFS,3031,27500.0,85,1601.0,5,3,9,9,8,5,1664.6066238880157
FCFS,3032,24000.0,85,1564.0,5,4,9,6,8,5,273.8436830043793
FCFS,3033,27500.0,85,1601.0,5,3,9,9,8,5,1665.9197444915771
FCFS,3034,24000.0,85,1564.0,5,4,9,6,8,5,273.6453411579132
FCFS,3035,27500.0,85,1601.0,5,3,9,9,8,5,1666.7372784614563
FCFS,3036,24000.0,85,1564.0,5,4,9,6,8,5,273.8310778141022
FCFS,3037,27500.0,85,1601.0,5,3,9,9,8,5,1668.354208946228
FCFS,3038,24000.0,85,1564.0,5,4,9,6,8,5,274.1139290332794
FCFS,3039,27500.0,85,1601.0,5,3,9,9,8,5,1663.2536222934723
FCFS,3040,24000.0,85,1564.0,5,4,9,6,8,5,273.861834526062
FCFS,3041,27500.0,85,1601.0,5,3,9,9,8,5,1669.3222196102142
FCFS,3042,24000.0,85,1564.0,5,4,9,6,8,5,273.91469526290894
FCFS,3043,27500.0,85,1601.0,5,3,9,9,8,5,1662.8377361297607
FCFS,3044,24000.0,85,1564.0,5,4,9,6,8,5,273.7277626991272
FCFS,3045,27500.0,85,1601.0,5,3,9,9,8,5,1667.1125099658966
FCFS,3046,24000.0,85,1564.0,5,4,9,6,8,5,274.31009435653687
FCFS,3047,27500.0,85,1601.0,5,3,9,9,8,5,1665.0946066379547
FCFS,3048,24000.0,85,1564.0,5,4,9,6,8,5,273.7614231109619
FCFS,3049,27500.0,85,1601.0,5,3,9,9,8,5,1668.8162517547607
FCFS,3050,24000.0,85,1564.0,5,4,9,6,8,5,274.3360233306885
FCFS,3051,27500.0,85,1601.0,5,3,9,9,8,5,1662.836792230606
FCFS,3052,24000.0,85,1564.0,5,4,9,6,8,5,274.04652976989746
FCFS,3053,27500.0,85,1601.0,5,3,9,9,8,5,1668.8962397575378
FCFS,3054,24000.0,85,1564.0,5,4,9,6,8,5,274.1317870616913
FCFS,3055,27500.0,85,1601.0,5,3,9,9,8,5,1665.7129397392273
FCFS,3056,24000.0,85,1564.0,5,4,9,6,8,5,273.6611518859863
FCFS,3057,27500.0,85,1601.0,5,3,9,9,8,5,1667.6692900657654
FCFS,3058,24000.0,85,1564.0,5,4,9,6,8,5,273.23937821388245
FCFS,3059,27500.0,85,1601.0,5,3,9,9,8,5,1665.8849551677704
FCFS,3060,24000.0,85,1564.0,5,4,9,6,8,5,273.09224820137024
FCFS,3061,27500.0,85,1601.0,5,3,9,9,8,5,1670.8286051750183
FCFS,3062,24000.0,85,1564.0,5,4,9,6,8,5,274.4385361671448
FCFS,3063,27500.0,85,1601.0,5,3,9,9,8,5,1662.9321298599243
FCFS,3064,24000.0,85,1564.0,5,4,9,6,8,5,273.21174907684326
FCFS,3065,27500.0,85,1601.0,5,3,9,9,8,5,1668.7683176994324
FCFS,3066,24000.0,85,1564.0,5,4,9,6,8,5,274.33858609199524
FCFS,3067,27500.0,85,1601.0,5,3,9,9,8,5,1664.0931055545807
FCFS,3068,24000.0,85,1564.0,5,4,9,6,8,5,274.45494866371155
FCFS,3069,27500.0,85,1601.0,5,3,9,9,8,5,1669.9077396392822
FCFS,3070,24000.0,85,1564.0,5,4,9,6,8,5,274.3358931541443
FCFS,3071,27500.0,85,1601.0,5,3,9,9,8,5,1665.4206261634827
FCFS,3072,24000.0,85,1564.0,5,4,9,6,8,5,274.09055280685425
FCFS,3073,27500.0,85,1601.0,5,3,9,9,8,5,1669.875154018402
FCFS,3074,24000.0,85,1564.0,5,4,9,6,8,5,273.4524836540222
FCFS,3075,27500.0,85,1601.0,5,3,9,9,8,5,1664.8180832862854
FCFS,3076,24000.0,85,1564.0,5,4,9,6,8,5,274.0750632286072
FCFS,3077,27500.0,85,1601.0,5,3,9,9,8,5,1667.9286830425262
FCFS,3078,24000.0,85,1564.0,5,4,9,6,8,5,274.18074440956116
FCFS,3079,27500.0,85,1601.0,5,3,9,9,8,5,1664.3783349990845
FCFS,3080,24000.0,85,1564.0,5,4,9,6,8,5,273.5373287200928
FCFS,3081,27500.0,85,1601.0,5,3,9,9,8,5,1670.5608096122742
FCFS,3082,24000.0,85,1564.0,5,4,9,6,8,5,273.60582208633423
FCFS,3083,27500.0,85,1601.0,5,3,9,9,8,5,1665.1230528354645
FCFS,3084,24000.0,85,1564.0,5,4,9,6,8,5,273.72394609451294
FCFS,3085,27500.0,85,1601.0,5,3,9,9,8,5,1668.4570748806
FCFS,3086,24000.0,85,1564.0,5,4,9,6,8,5,273.5528070926666
FCFS,3087,27500.0,85,1601.0,5,3,9,9,8,5,1665.2091751098633
FCFS,3088,24000.0,85,1564.0,5,4,9,6,8,5,273.749796628952
FCFS,3089,27500.0,85,1601.0,5,3,9,9,8,5,1668.7304136753082
FCFS,3090,24000.0,85,1564.0,5,4,9,6,8,5,273.89821124076843
