"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Theta_bus_1,Theta_bus_2,Theta_bus_3
0.04647998937553209,0.0,0.04647998937553209,0.0,0.045872340425531656,0.0,0.0,0.0,0.00060764895,0.900479989375532,0.0,0.0,0.0,0.0,0.3149999999999999,0.539,16.0,16.0,16.0,0.003935135135135135,0.00031405405405405434,0.0
0.2671294341351066,0.0,0.2671294341351066,0.0,0.12557446808510617,0.0,0.0,0.140919,0.00063596605,1.1931294341351064,0.0,0.0,0.0,0.0,0.3959999999999999,0.53,16.0,16.0,16.0,0.004149189189189189,7.567567567567571e-05,0.0
0.1903072557753705,0.0,0.1903072557753705,0.0,0.10772667070583854,0.0,0.0,0.10145,-0.0188694149304688,0.32530725577537045,0.0,0.0,0.0,0.324,0.459,0.0,16.0,16.0,16.0,0.0016783783783783784,0.0,0.0019410810810810812
0.682,0.0,0.682,0.0,0.11168447841648811,0.0,0.0,0.5913499999999999,-0.0210344784164889,0.0,0.0,0.0,0.0,0.929,0.2470000000000141,0.0,6.999999999941789,6.999999999941789,6.999999999941789,0.9957794594594594,0.9973237837837837,1.0
0.0,0.0,0.0,0.0,0.01756757428192564,0.0,0.0,0.0,-0.01756757428192566,1.095,0.0,0.0,0.0,0.0,0.26300000000000007,0.832,16.0,16.0,16.0,0.00535027027027027,0.0010881081081081081,0.0
0.1759547387644121,0.0,0.1759547387644121,0.0,0.022063829787233563,0.0,0.0,0.17614499999999997,-0.022254091022822112,1.1319547387644122,0.0,0.0,0.0,0.0,0.8980000000000001,0.058,16.0,16.0,16.0,0.005527567567567568,0.0,0.0023016216216216216
0.0,0.002178970156008415,0.0,0.002178970156008415,0.004468085106382979,0.0,0.0,0.010783,-0.017430055262391383,1.1638210298439915,0.0,0.0,0.0,0.0,0.21899999999999986,0.947,16.0,16.0,16.0,0.005829189189189189,0.001455675675675676,0.0
0.0,0.020490931585351337,0.0,0.020490931585351337,0.0,0.0,0.0,0.0,-0.02049093158535134,0.0035090684146487396,0.0,0.0,0.0,0.486,0.51,0.0,16.0,16.0,16.0,0.0014562162162162166,0.0,0.002429189189189189
0.8078117851274351,0.0,0.8078117851274351,0.0,0.0,0.0,0.0,0.8264239999999998,-0.018612214872564863,0.0,0.0,0.0,0.046811785127435335,0.761,0.0,0.0,2.9999999997274793,2.999999999712664,2.9999999997250097,0.0,0.002746448452109074,0.004265335519332222
0.001986391860133275,0.0,0.001986391860133275,0.0,0.0,0.0,0.0,0.02118,-0.01919360813986663,0.7569863918601332,0.0,0.0,0.0,0.0,0.6269999999999999,0.128,16.0,16.0,16.0,0.004143243243243243,0.0,0.0014178378378378374
0.0,0.017698656961820578,0.0,0.017698656961820578,0.0,0.0,0.0,0.0,-0.017698656961820575,0.9543013430381794,0.0,0.0,0.0,0.0,0.4219999999999999,0.55,16.0,16.0,16.0,0.004341621621621622,4.864864864864916e-05,0.0
0.0,0.018058378944217822,0.0,0.018058378944217822,0.0,0.0,0.0,0.0,-0.018058378944217832,0.4719416210557822,0.0,0.0,0.382,0.0,0.0,0.872,16.0,16.0,16.0,0.0034745945945945946,0.0029178378378378377,0.0
