scenario,obj_value,number_of_EVs,Demand,Type_4,Installed_4,Type_8,Installed_8,Type_19,Installed_19,Type_50,Installed_50
1017,5900.0,35,752.0,6,0,4,1,3,2,3,0
1018,6600.0,35,754.0,6,0,4,0,3,3,3,0
1019,6900.0,35,780.0,7,1,5,1,3,2,3,0
1020,5900.0,35,638.0,5,0,3,1,2,2,2,0
1021,6900.0,35,771.0,7,1,5,1,3,2,3,0
1022,7400.0,35,813.0,7,0,5,2,3,2,3,0
1023,6900.0,35,766.0,6,1,4,1,3,2,3,0
1024,6900.0,35,823.0,7,1,5,1,3,2,3,0
1025,6900.0,35,776.0,7,1,5,1,3,2,3,0
1026,6900.0,35,789.0,7,1,5,1,3,2,3,0
1027,6600.0,35,808.0,7,0,5,0,3,3,3,0
1028,6600.0,35,773.0,7,0,5,0,3,3,3,0
1029,6700.0,35,721.0,6,0,4,3,3,1,3,0
1030,5900.0,35,723.0,6,0,4,1,3,2,3,0
1031,6900.0,35,781.0,7,1,5,1,3,2,3,0
1032,7400.0,35,886.0,7,0,5,2,3,2,3,0
1033,7400.0,35,828.0,7,0,5,2,3,2,3,0
1034,5900.0,35,751.0,6,0,4,1,3,2,3,0
1035,5900.0,35,739.0,6,0,4,1,3,2,3,0
1036,5900.0,35,724.0,6,0,4,1,3,2,3,0
1037,6900.0,35,782.0,7,1,5,1,3,2,3,0
1038,5900.0,35,726.0,6,0,4,1,3,2,3,0
1039,6900.0,35,817.0,7,1,5,1,3,2,3,0
1040,6900.0,35,756.0,6,1,4,1,3,2,3,0
1041,6900.0,35,757.0,6,1,4,1,3,2,3,0
1042,6900.0,35,759.0,6,1,4,1,3,2,3,0
1043,6700.0,35,729.0,6,0,4,3,3,1,3,0
1044,7400.0,35,812.0,7,0,5,2,3,2,3,0
1045,5900.0,35,705.0,6,0,4,1,3,2,3,0
1046,5900.0,35,688.0,5,0,3,1,2,2,2,0
1047,6600.0,35,753.0,6,0,4,0,3,3,3,0
1048,6900.0,35,764.0,6,1,4,1,3,2,3,0
1049,7400.0,35,836.0,7,0,5,2,3,2,3,0
1050,6900.0,35,806.0,7,1,5,1,3,2,3,0
1051,6900.0,35,744.0,6,1,4,1,3,2,3,0
1052,5900.0,35,695.0,5,0,3,1,2,2,2,0
1053,6900.0,35,777.0,7,1,5,1,3,2,3,0
1054,7400.0,35,847.0,7,0,5,2,3,2,3,0
1055,6900.0,35,736.0,6,1,4,1,3,2,3,0
1056,6900.0,35,824.0,7,1,5,1,3,2,3,0
1057,7400.0,35,862.0,7,0,5,2,3,2,3,0
1058,5900.0,35,738.0,6,0,4,1,3,2,3,0
1059,5900.0,35,715.0,6,0,4,1,3,2,3,0
1060,6900.0,35,777.0,7,1,5,1,3,2,3,0
1061,6700.0,35,739.0,6,0,4,3,3,1,3,0
1062,5900.0,35,697.0,5,0,3,1,2,2,2,0
1063,5900.0,35,734.0,6,0,4,1,3,2,3,0
1064,5900.0,35,702.0,6,0,4,1,3,2,3,0
1065,6900.0,35,712.0,6,1,4,1,3,2,3,0
1066,6900.0,35,740.0,6,1,4,1,3,2,3,0
1067,5900.0,35,713.0,6,0,4,1,3,2,3,0
1068,5900.0,35,710.0,6,0,4,1,3,2,3,0
1069,6900.0,35,806.0,7,1,5,1,3,2,3,0
1070,6400.0,35,743.0,6,2,4,0,3,2,3,0
1071,6900.0,35,781.0,7,1,5,1,3,2,3,0
1072,6900.0,35,774.0,7,1,5,1,3,2,3,0
1073,6900.0,35,793.0,7,1,5,1,3,2,3,0
1074,5900.0,35,703.0,6,0,4,1,3,2,3,0
1075,6600.0,35,736.0,6,0,4,0,3,3,3,0
1076,6900.0,35,821.0,7,1,5,1,3,2,3,0
1077,5900.0,35,715.0,6,0,4,1,3,2,3,0
1078,6900.0,35,768.0,6,1,4,1,3,2,3,0
1079,6900.0,35,832.0,7,1,5,1,3,2,3,0
1080,6600.0,35,771.0,7,0,5,0,3,3,3,0
1081,6900.0,35,758.0,6,1,4,1,3,2,3,0
1082,6600.0,35,784.0,7,0,5,0,3,3,3,0
1083,6600.0,35,767.0,6,0,4,0,3,3,3,0
1084,6900.0,35,780.0,7,1,5,1,3,2,3,0
1085,5900.0,35,638.0,5,0,3,1,2,2,2,0
1086,6900.0,35,771.0,7,1,5,1,3,2,3,0
1087,7400.0,35,813.0,7,0,5,2,3,2,3,0
1088,6900.0,35,766.0,6,1,4,1,3,2,3,0
1089,6900.0,35,823.0,7,1,5,1,3,2,3,0
1090,6900.0,35,776.0,7,1,5,1,3,2,3,0
1091,6900.0,35,789.0,7,1,5,1,3,2,3,0
1092,6600.0,35,808.0,7,0,5,0,3,3,3,0
1093,6600.0,35,773.0,7,0,5,0,3,3,3,0
1094,6700.0,35,721.0,6,0,4,3,3,1,3,0
1095,5900.0,35,723.0,6,0,4,1,3,2,3,0
1096,6900.0,35,781.0,7,1,5,1,3,2,3,0
1097,7400.0,35,886.0,7,0,5,2,3,2,3,0
1098,7400.0,35,828.0,7,0,5,2,3,2,3,0
1099,5900.0,35,751.0,6,0,4,1,3,2,3,0
1100,5900.0,35,739.0,6,0,4,1,3,2,3,0
1101,5900.0,35,724.0,6,0,4,1,3,2,3,0
1102,6900.0,35,782.0,7,1,5,1,3,2,3,0
1103,5900.0,35,726.0,6,0,4,1,3,2,3,0
1104,6900.0,35,817.0,7,1,5,1,3,2,3,0
1105,6900.0,35,756.0,6,1,4,1,3,2,3,0
1106,6900.0,35,757.0,6,1,4,1,3,2,3,0
1107,6900.0,35,759.0,6,1,4,1,3,2,3,0
1108,6700.0,35,729.0,6,0,4,3,3,1,3,0
1109,7400.0,35,812.0,7,0,5,2,3,2,3,0
1110,5900.0,35,705.0,6,0,4,1,3,2,3,0
1111,5900.0,35,688.0,5,0,3,1,2,2,2,0
1112,6600.0,35,753.0,6,0,4,0,3,3,3,0
1113,6900.0,35,764.0,6,1,4,1,3,2,3,0
1114,7400.0,35,836.0,7,0,5,2,3,2,3,0
1115,6900.0,35,806.0,7,1,5,1,3,2,3,0
1116,6900.0,35,744.0,6,1,4,1,3,2,3,0
1117,5900.0,35,695.0,5,0,3,1,2,2,2,0
1118,6900.0,35,777.0,7,1,5,1,3,2,3,0
1119,7400.0,35,847.0,7,0,5,2,3,2,3,0
1120,6900.0,35,736.0,6,1,4,1,3,2,3,0
1121,6900.0,35,824.0,7,1,5,1,3,2,3,0
1122,7400.0,35,862.0,7,0,5,2,3,2,3,0
1123,5900.0,35,738.0,6,0,4,1,3,2,3,0
1124,5900.0,35,715.0,6,0,4,1,3,2,3,0
1125,6900.0,35,777.0,7,1,5,1,3,2,3,0
1126,6700.0,35,739.0,6,0,4,3,3,1,3,0
1127,5900.0,35,697.0,5,0,3,1,2,2,2,0
1128,5900.0,35,734.0,6,0,4,1,3,2,3,0
1129,5900.0,35,702.0,6,0,4,1,3,2,3,0
1130,6900.0,35,712.0,6,1,4,1,3,2,3,0
1131,6900.0,35,740.0,6,1,4,1,3,2,3,0
1132,5900.0,35,713.0,6,0,4,1,3,2,3,0
1133,5900.0,35,710.0,6,0,4,1,3,2,3,0
1134,6900.0,35,806.0,7,1,5,1,3,2,3,0
1135,6400.0,35,743.0,6,2,4,0,3,2,3,0
1136,6900.0,35,781.0,7,1,5,1,3,2,3,0
1137,6900.0,35,774.0,7,1,5,1,3,2,3,0
1138,6900.0,35,793.0,7,1,5,1,3,2,3,0
1139,5900.0,35,703.0,6,0,4,1,3,2,3,0
1140,6600.0,35,736.0,6,0,4,0,3,3,3,0
1141,6900.0,35,821.0,7,1,5,1,3,2,3,0
1142,5900.0,35,715.0,6,0,4,1,3,2,3,0
1143,6900.0,35,768.0,6,1,4,1,3,2,3,0
1144,6900.0,35,832.0,7,1,5,1,3,2,3,0
1145,6600.0,35,771.0,7,0,5,0,3,3,3,0
1146,6900.0,35,758.0,6,1,4,1,3,2,3,0
1147,6600.0,35,784.0,7,0,5,0,3,3,3,0
1148,6600.0,35,767.0,6,0,4,0,3,3,3,0
1149,6900.0,35,780.0,7,1,5,1,3,2,3,0
1150,5900.0,35,638.0,5,0,3,1,2,2,2,0
1151,6900.0,35,771.0,7,1,5,1,3,2,3,0
1152,7400.0,35,813.0,7,0,5,2,3,2,3,0
1153,6900.0,35,766.0,6,1,4,1,3,2,3,0
1154,6900.0,35,823.0,7,1,5,1,3,2,3,0
1155,6900.0,35,776.0,7,1,5,1,3,2,3,0
1156,6900.0,35,789.0,7,1,5,1,3,2,3,0
1157,6600.0,35,808.0,7,0,5,0,3,3,3,0
1158,6600.0,35,773.0,7,0,5,0,3,3,3,0
1159,6700.0,35,721.0,6,0,4,3,3,1,3,0
1160,5900.0,35,723.0,6,0,4,1,3,2,3,0
1161,6900.0,35,781.0,7,1,5,1,3,2,3,0
1162,7400.0,35,886.0,7,0,5,2,3,2,3,0
1163,7400.0,35,828.0,7,0,5,2,3,2,3,0
1164,5900.0,35,751.0,6,0,4,1,3,2,3,0
1165,5900.0,35,739.0,6,0,4,1,3,2,3,0
1166,5900.0,35,724.0,6,0,4,1,3,2,3,0
1167,6900.0,35,782.0,7,1,5,1,3,2,3,0
1168,5900.0,35,726.0,6,0,4,1,3,2,3,0
1169,6900.0,35,817.0,7,1,5,1,3,2,3,0
1170,6900.0,35,756.0,6,1,4,1,3,2,3,0
1171,6900.0,35,757.0,6,1,4,1,3,2,3,0
1172,6900.0,35,759.0,6,1,4,1,3,2,3,0
1173,6700.0,35,729.0,6,0,4,3,3,1,3,0
1174,7400.0,35,812.0,7,0,5,2,3,2,3,0
1175,5900.0,35,705.0,6,0,4,1,3,2,3,0
1176,5900.0,35,688.0,5,0,3,1,2,2,2,0
1177,6600.0,35,753.0,6,0,4,0,3,3,3,0
1178,6900.0,35,764.0,6,1,4,1,3,2,3,0
1179,7400.0,35,836.0,7,0,5,2,3,2,3,0
1180,6900.0,35,806.0,7,1,5,1,3,2,3,0
1181,6900.0,35,744.0,6,1,4,1,3,2,3,0
1182,5900.0,35,695.0,5,0,3,1,2,2,2,0
1183,6900.0,35,777.0,7,1,5,1,3,2,3,0
1184,7400.0,35,847.0,7,0,5,2,3,2,3,0
1185,6900.0,35,736.0,6,1,4,1,3,2,3,0
1186,6900.0,35,824.0,7,1,5,1,3,2,3,0
1187,7400.0,35,862.0,7,0,5,2,3,2,3,0
1188,5900.0,35,738.0,6,0,4,1,3,2,3,0
1189,5900.0,35,715.0,6,0,4,1,3,2,3,0
1190,6900.0,35,777.0,7,1,5,1,3,2,3,0
1191,6700.0,35,739.0,6,0,4,3,3,1,3,0
1192,5900.0,35,697.0,5,0,3,1,2,2,2,0
1193,5900.0,35,734.0,6,0,4,1,3,2,3,0
1194,5900.0,35,702.0,6,0,4,1,3,2,3,0
1195,6900.0,35,712.0,6,1,4,1,3,2,3,0
1196,6900.0,35,740.0,6,1,4,1,3,2,3,0
1197,5900.0,35,713.0,6,0,4,1,3,2,3,0
1198,5900.0,35,710.0,6,0,4,1,3,2,3,0
1199,6900.0,35,806.0,7,1,5,1,3,2,3,0
1200,6400.0,35,743.0,6,2,4,0,3,2,3,0
1201,7600.0,40,939.0,7,1,5,0,4,3,3,0
1202,7600.0,40,911.0,7,1,5,0,3,3,3,0
1203,8100.0,40,917.0,7,0,5,1,4,3,3,0
1204,7400.0,40,864.0,7,0,5,2,3,2,3,0
1205,7400.0,40,847.0,7,0,5,2,3,2,3,0
1206,7400.0,40,891.0,7,0,5,2,3,2,3,0
1207,7400.0,40,849.0,7,0,5,2,3,2,3,0
1208,7600.0,40,943.0,7,1,5,0,4,3,3,0
1209,7400.0,40,868.0,7,0,5,2,3,2,3,0
1210,8100.0,40,928.0,7,0,5,1,4,3,3,0
1211,8100.0,40,976.0,8,0,5,1,4,3,3,0
1212,8100.0,40,948.0,7,0,5,1,4,3,3,0
1213,7400.0,40,854.0,7,0,5,2,3,2,3,0
1214,7400.0,40,869.0,7,0,5,2,3,2,3,0
1215,7400.0,40,910.0,7,0,5,2,3,2,3,0
1216,8100.0,40,888.0,7,0,5,1,3,3,3,0
1217,7400.0,40,798.0,6,0,4,2,2,2,2,0
1218,7400.0,40,825.0,7,0,5,2,3,2,3,0
1219,6900.0,40,786.0,6,1,4,1,2,2,2,0
1220,6900.0,40,759.0,5,1,3,1,2,2,2,0
1221,7400.0,40,880.0,7,0,5,2,3,2,3,0
1222,7400.0,40,811.0,7,0,5,2,3,2,3,0
1223,6900.0,40,797.0,6,1,4,1,2,2,2,0
1224,7400.0,40,833.0,7,0,5,2,3,2,3,0
1225,8100.0,40,899.0,7,0,5,1,3,3,3,0
1226,6900.0,40,843.0,7,1,5,1,3,2,3,0
1227,7400.0,40,856.0,7,0,5,2,3,2,3,0
1228,6900.0,40,750.0,5,1,3,1,2,2,2,0
1229,7400.0,40,865.0,7,0,5,2,3,2,3,0
1230,7400.0,40,884.0,7,0,5,2,3,2,3,0
1231,7600.0,40,913.0,7,1,5,0,4,3,3,0
1232,7900.0,40,865.0,7,2,5,1,3,2,3,0
1233,8100.0,40,963.0,8,0,5,1,4,3,3,0
1234,6900.0,40,813.0,7,1,5,1,3,2,3,0
1235,6900.0,40,798.0,6,1,4,1,2,2,2,0
1236,7900.0,40,886.0,7,2,5,1,3,2,3,0
1237,7400.0,40,855.0,7,0,5,2,3,2,3,0
1238,7600.0,40,954.0,7,1,5,0,4,3,3,0
1239,7400.0,40,861.0,7,0,5,2,3,2,3,0
1240,7400.0,40,919.0,7,0,5,2,4,2,3,0
1241,7400.0,40,874.0,7,0,5,2,3,2,3,0
1242,6900.0,40,826.0,7,1,5,1,3,2,3,0
1243,8100.0,40,958.0,7,0,5,1,4,3,3,0
1244,6900.0,40,805.0,7,1,5,1,3,2,3,0
1245,7400.0,40,863.0,7,0,5,2,3,2,3,0
1246,7600.0,40,962.0,8,1,5,0,4,3,3,0
1247,7400.0,40,874.0,7,0,5,2,3,2,3,0
1248,8100.0,40,915.0,7,0,5,1,4,3,3,0
1249,7600.0,40,894.0,7,1,5,0,3,3,3,0
1250,8100.0,40,953.0,7,0,5,1,4,3,3,0
1251,7400.0,40,866.0,7,0,5,2,3,2,3,0
1252,7600.0,40,921.0,7,1,5,0,4,3,3,0
1253,7600.0,40,922.0,7,1,5,0,4,3,3,0
1254,7600.0,40,883.0,7,1,5,0,3,3,3,0
1255,6900.0,40,829.0,7,1,5,1,3,2,3,0
1256,7600.0,40,852.0,7,1,5,0,3,3,3,0
1257,7400.0,40,859.0,7,0,5,2,3,2,3,0
1258,7400.0,40,853.0,7,0,5,2,3,2,3,0
1259,7600.0,40,954.0,7,1,5,0,4,3,3,0
1260,7400.0,40,861.0,7,0,5,2,3,2,3,0
1261,7400.0,40,919.0,7,0,5,2,4,2,3,0
1262,7400.0,40,874.0,7,0,5,2,3,2,3,0
1263,6900.0,40,826.0,7,1,5,1,3,2,3,0
1264,8100.0,40,958.0,7,0,5,1,4,3,3,0
1265,6900.0,40,805.0,7,1,5,1,3,2,3,0
1266,7400.0,40,863.0,7,0,5,2,3,2,3,0
1267,7600.0,40,962.0,8,1,5,0,4,3,3,0
1268,7400.0,40,874.0,7,0,5,2,3,2,3,0
1269,8100.0,40,915.0,7,0,5,1,4,3,3,0
1270,7600.0,40,894.0,7,1,5,0,3,3,3,0
1271,8100.0,40,953.0,7,0,5,1,4,3,3,0
1272,7400.0,40,866.0,7,0,5,2,3,2,3,0
1273,7600.0,40,921.0,7,1,5,0,4,3,3,0
1274,7600.0,40,922.0,7,1,5,0,4,3,3,0
1275,7600.0,40,883.0,7,1,5,0,3,3,3,0
1276,6900.0,40,829.0,7,1,5,1,3,2,3,0
1277,7600.0,40,852.0,7,1,5,0,3,3,3,0
1278,7400.0,40,859.0,7,0,5,2,3,2,3,0
1279,7400.0,40,853.0,7,0,5,2,3,2,3,0
1280,7600.0,40,954.0,7,1,5,0,4,3,3,0
1281,7400.0,40,861.0,7,0,5,2,3,2,3,0
1282,7400.0,40,919.0,7,0,5,2,4,2,3,0
1283,7400.0,40,874.0,7,0,5,2,3,2,3,0
1284,6900.0,40,826.0,7,1,5,1,3,2,3,0
1285,8100.0,40,958.0,7,0,5,1,4,3,3,0
1286,6900.0,40,805.0,7,1,5,1,3,2,3,0
1287,7400.0,40,863.0,7,0,5,2,3,2,3,0
1288,7600.0,40,962.0,8,1,5,0,4,3,3,0
1289,7400.0,40,874.0,7,0,5,2,3,2,3,0
1290,8100.0,40,915.0,7,0,5,1,4,3,3,0
1291,7600.0,40,894.0,7,1,5,0,3,3,3,0
1292,8100.0,40,953.0,7,0,5,1,4,3,3,0
1293,7400.0,40,866.0,7,0,5,2,3,2,3,0
1294,7600.0,40,921.0,7,1,5,0,4,3,3,0
1295,7600.0,40,922.0,7,1,5,0,4,3,3,0
1296,7600.0,40,883.0,7,1,5,0,3,3,3,0
1297,6900.0,40,829.0,7,1,5,1,3,2,3,0
1298,7600.0,40,852.0,7,1,5,0,3,3,3,0
1299,7400.0,40,859.0,7,0,5,2,3,2,3,0
1300,7400.0,40,853.0,7,0,5,2,3,2,3,0
1301,7600.0,40,954.0,7,1,5,0,4,3,3,0
1302,7400.0,40,861.0,7,0,5,2,3,2,3,0
1303,7400.0,40,919.0,7,0,5,2,4,2,3,0
1304,7400.0,40,874.0,7,0,5,2,3,2,3,0
1305,6900.0,40,826.0,7,1,5,1,3,2,3,0
1306,8100.0,40,958.0,7,0,5,1,4,3,3,0
1307,6900.0,40,805.0,7,1,5,1,3,2,3,0
1308,7400.0,40,863.0,7,0,5,2,3,2,3,0
1309,7600.0,40,962.0,8,1,5,0,4,3,3,0
1310,7400.0,40,874.0,7,0,5,2,3,2,3,0
1311,8100.0,40,915.0,7,0,5,1,4,3,3,0
1312,7600.0,40,894.0,7,1,5,0,3,3,3,0
1313,8100.0,40,953.0,7,0,5,1,4,3,3,0
1314,7400.0,40,866.0,7,0,5,2,3,2,3,0
1315,7600.0,40,921.0,7,1,5,0,4,3,3,0
1316,7600.0,40,922.0,7,1,5,0,4,3,3,0
1317,7600.0,40,883.0,7,1,5,0,3,3,3,0
1318,6900.0,40,829.0,7,1,5,1,3,2,3,0
1319,7600.0,40,852.0,7,1,5,0,3,3,3,0
1320,7400.0,40,859.0,7,0,5,2,3,2,3,0
1321,7400.0,40,853.0,7,0,5,2,3,2,3,0
1322,7600.0,40,954.0,7,1,5,0,4,3,3,0
1323,7400.0,40,861.0,7,0,5,2,3,2,3,0
1324,7400.0,40,919.0,7,0,5,2,4,2,3,0
1325,7400.0,40,874.0,7,0,5,2,3,2,3,0
1326,6900.0,40,826.0,7,1,5,1,3,2,3,0
1327,8100.0,40,958.0,7,0,5,1,4,3,3,0
1328,6900.0,40,805.0,7,1,5,1,3,2,3,0
1329,7400.0,40,863.0,7,0,5,2,3,2,3,0
1330,7600.0,40,962.0,8,1,5,0,4,3,3,0
1331,7400.0,40,874.0,7,0,5,2,3,2,3,0
1332,8100.0,40,915.0,7,0,5,1,4,3,3,0
1333,7600.0,40,894.0,7,1,5,0,3,3,3,0
1334,8100.0,40,953.0,7,0,5,1,4,3,3,0
1335,7400.0,40,866.0,7,0,5,2,3,2,3,0
1336,7600.0,40,921.0,7,1,5,0,4,3,3,0
1337,7600.0,40,922.0,7,1,5,0,4,3,3,0
1338,7600.0,40,883.0,7,1,5,0,3,3,3,0
1339,6900.0,40,829.0,7,1,5,1,3,2,3,0
1340,7600.0,40,852.0,7,1,5,0,3,3,3,0
1341,7400.0,40,859.0,7,0,5,2,3,2,3,0
1342,7400.0,40,853.0,7,0,5,2,3,2,3,0
1343,7600.0,40,954.0,7,1,5,0,4,3,3,0
1344,7400.0,40,861.0,7,0,5,2,3,2,3,0
1345,7400.0,40,919.0,7,0,5,2,4,2,3,0
1346,7400.0,40,874.0,7,0,5,2,3,2,3,0
1347,6900.0,40,826.0,7,1,5,1,3,2,3,0
1348,8100.0,40,958.0,7,0,5,1,4,3,3,0
1349,6900.0,40,805.0,7,1,5,1,3,2,3,0
1350,7400.0,40,863.0,7,0,5,2,3,2,3,0
1351,7600.0,40,962.0,8,1,5,0,4,3,3,0
1352,7400.0,40,874.0,7,0,5,2,3,2,3,0
1353,8100.0,40,915.0,7,0,5,1,4,3,3,0
1354,7600.0,40,894.0,7,1,5,0,3,3,3,0
1355,8100.0,40,953.0,7,0,5,1,4,3,3,0
1356,7400.0,40,866.0,7,0,5,2,3,2,3,0
1357,7600.0,40,921.0,7,1,5,0,4,3,3,0
1358,7600.0,40,922.0,7,1,5,0,4,3,3,0
1359,7600.0,40,883.0,7,1,5,0,3,3,3,0
1360,6900.0,40,829.0,7,1,5,1,3,2,3,0
1361,7600.0,40,852.0,7,1,5,0,3,3,3,0
1362,7400.0,40,859.0,7,0,5,2,3,2,3,0
1363,7400.0,40,853.0,7,0,5,2,3,2,3,0
1364,7600.0,40,954.0,7,1,5,0,4,3,3,0
1365,7400.0,40,861.0,7,0,5,2,3,2,3,0
1366,7400.0,40,919.0,7,0,5,2,4,2,3,0
1367,7400.0,40,874.0,7,0,5,2,3,2,3,0
1368,6900.0,40,826.0,7,1,5,1,3,2,3,0
1369,8100.0,40,958.0,7,0,5,1,4,3,3,0
1370,6900.0,40,805.0,7,1,5,1,3,2,3,0
1371,7400.0,40,863.0,7,0,5,2,3,2,3,0
1372,7600.0,40,962.0,8,1,5,0,4,3,3,0
1373,7400.0,40,874.0,7,0,5,2,3,2,3,0
1374,8100.0,40,915.0,7,0,5,1,4,3,3,0
1375,7600.0,40,894.0,7,1,5,0,3,3,3,0
1376,8100.0,40,953.0,7,0,5,1,4,3,3,0
1377,7400.0,40,866.0,7,0,5,2,3,2,3,0
1378,7600.0,40,921.0,7,1,5,0,4,3,3,0
1379,7600.0,40,922.0,7,1,5,0,4,3,3,0
1380,7600.0,40,883.0,7,1,5,0,3,3,3,0
1381,6900.0,40,829.0,7,1,5,1,3,2,3,0
1382,7600.0,40,852.0,7,1,5,0,3,3,3,0
1383,7400.0,40,859.0,7,0,5,2,3,2,3,0
1384,7400.0,40,853.0,7,0,5,2,3,2,3,0
1385,7600.0,40,954.0,7,1,5,0,4,3,3,0
1386,7400.0,40,861.0,7,0,5,2,3,2,3,0
1387,7400.0,40,919.0,7,0,5,2,4,2,3,0
1388,7400.0,40,874.0,7,0,5,2,3,2,3,0
1389,6900.0,40,826.0,7,1,5,1,3,2,3,0
1390,8100.0,40,958.0,7,0,5,1,4,3,3,0
1391,6900.0,40,805.0,7,1,5,1,3,2,3,0
1392,7400.0,40,863.0,7,0,5,2,3,2,3,0
1393,7600.0,40,962.0,8,1,5,0,4,3,3,0
1394,7400.0,40,874.0,7,0,5,2,3,2,3,0
1395,8100.0,40,915.0,7,0,5,1,4,3,3,0
1396,7600.0,40,894.0,7,1,5,0,3,3,3,0
1397,8100.0,40,953.0,7,0,5,1,4,3,3,0
1398,7400.0,40,866.0,7,0,5,2,3,2,3,0
1399,7600.0,40,921.0,7,1,5,0,4,3,3,0
1400,7600.0,40,922.0,7,1,5,0,4,3,3,0
1401,8900.0,45,955.0,7,0,5,3,4,2,3,0
1402,9100.0,45,1073.0,8,1,5,1,4,3,3,0
1403,8100.0,45,938.0,7,0,5,1,4,3,3,0
1404,8100.0,45,973.0,8,0,5,1,4,3,3,0
1405,8900.0,45,1017.0,8,0,5,3,4,2,3,0
1406,8100.0,45,985.0,8,0,5,1,4,3,3,0
1407,7400.0,45,901.0,7,0,5,2,3,2,3,0
1408,8100.0,45,980.0,8,0,5,1,4,3,3,0
1409,8100.0,45,946.0,7,0,5,1,4,3,3,0
1410,8900.0,45,1035.0,8,0,5,3,4,2,3,0
1411,8100.0,45,954.0,7,0,5,1,4,3,3,0
1412,8100.0,45,1002.0,8,0,5,1,4,3,3,0
1413,8100.0,45,983.0,8,0,5,1,4,3,3,0
1414,8100.0,45,935.0,7,0,5,1,4,3,3,0
1415,9100.0,45,1039.0,8,1,5,1,4,3,3,0
1416,8100.0,45,1006.0,8,0,5,1,4,3,3,0
1417,8900.0,45,1026.0,8,0,5,3,4,2,3,0
1418,8100.0,45,1049.0,8,0,5,1,4,3,3,0
1419,8100.0,45,933.0,7,0,5,1,4,3,3,0
1420,8400.0,45,891.0,6,1,4,2,2,2,2,0
1421,8100.0,45,991.0,8,0,5,1,4,3,3,0
1422,8800.0,45,1038.0,8,0,5,0,4,4,3,0
1423,8900.0,45,1010.0,8,0,5,3,4,2,3,0
1424,8900.0,45,954.0,7,0,5,3,4,2,3,0
1425,8800.0,45,1036.0,8,0,5,0,4,4,3,0
1426,8100.0,45,1020.0,8,0,5,1,4,3,3,0
1427,8100.0,45,964.0,8,0,5,1,4,3,3,0
1428,8100.0,45,1025.0,8,0,5,1,4,3,3,0
1429,8100.0,45,1003.0,8,0,5,1,4,3,3,0
1430,8100.0,45,918.0,7,0,5,1,4,3,3,0
1431,8100.0,45,906.0,7,0,5,1,3,3,3,0
1432,7400.0,45,876.0,6,0,4,2,2,2,2,0
1433,8400.0,45,906.0,7,1,5,2,3,2,3,0
1434,8900.0,45,977.0,8,0,5,3,4,2,3,0
1435,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1436,8100.0,45,979.0,8,0,5,1,4,3,3,0
1437,8100.0,45,964.0,8,0,5,1,4,3,3,0
1438,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1439,8400.0,45,906.0,7,1,5,2,3,2,3,0
1440,8900.0,45,977.0,8,0,5,3,4,2,3,0
1441,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1442,8100.0,45,979.0,8,0,5,1,4,3,3,0
1443,8100.0,45,964.0,8,0,5,1,4,3,3,0
1444,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1445,8400.0,45,906.0,7,1,5,2,3,2,3,0
1446,8900.0,45,977.0,8,0,5,3,4,2,3,0
1447,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1448,8100.0,45,979.0,8,0,5,1,4,3,3,0
1449,8100.0,45,964.0,8,0,5,1,4,3,3,0
1450,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1451,8400.0,45,906.0,7,1,5,2,3,2,3,0
1452,8900.0,45,977.0,8,0,5,3,4,2,3,0
1453,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1454,8100.0,45,979.0,8,0,5,1,4,3,3,0
1455,8100.0,45,964.0,8,0,5,1,4,3,3,0
1456,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1457,8400.0,45,906.0,7,1,5,2,3,2,3,0
1458,8900.0,45,977.0,8,0,5,3,4,2,3,0
1459,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1460,8100.0,45,979.0,8,0,5,1,4,3,3,0
1461,8100.0,45,964.0,8,0,5,1,4,3,3,0
1462,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1463,8400.0,45,906.0,7,1,5,2,3,2,3,0
1464,8900.0,45,977.0,8,0,5,3,4,2,3,0
1465,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1466,8100.0,45,979.0,8,0,5,1,4,3,3,0
1467,8100.0,45,964.0,8,0,5,1,4,3,3,0
1468,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1469,8400.0,45,906.0,7,1,5,2,3,2,3,0
1470,8900.0,45,977.0,8,0,5,3,4,2,3,0
1471,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1472,8100.0,45,979.0,8,0,5,1,4,3,3,0
1473,8100.0,45,964.0,8,0,5,1,4,3,3,0
1474,8900.0,45,1004.0,8,0,5,3,4,2,3,0
1475,8400.0,45,906.0,7,1,5,2,3,2,3,0
1476,8900.0,45,977.0,8,0,5,3,4,2,3,0
1477,9100.0,45,1072.0,8,1,5,1,4,3,3,0
1478,8100.0,45,979.0,8,0,5,1,4,3,3,0
1479,8100.0,45,964.0,8,0,5,1,4,3,3,0
