Model,scenario,obj_value,number_of_EVs,Demand,AvailabeType_4,InstalledType_4,AvailabeType_8,InstalledType_8,AvailabeType_19,InstalledType_19,Time
FCFS,1688,12100.0,50,851.0,3,1,5,3,4,3,140.70861339569092
FCFS,1689,14300.0,50,992.0,3,1,6,3,5,4,156.51498079299927
FCFS,1690,14400.0,50,937.0,3,1,6,6,5,2,27.372210264205933
FCFS,1691,23000.0,50,942.0,3,3,6,6,5,5,49.83671021461487
FCFS,1692,14100.0,50,835.0,3,0,5,5,4,3,142.4975688457489
FCFS,1693,15400.0,50,895.0,3,2,6,6,5,2,51.80711531639099
FCFS,1694,12600.0,50,1034.0,3,0,6,4,5,3,199.3839876651764
FCFS,1695,15100.0,50,974.0,3,1,6,5,5,3,79.43104434013367
FCFS,1696,15100.0,50,908.0,3,1,6,5,5,3,98.98138999938965
FCFS,1697,15600.0,50,983.0,3,3,6,4,5,3,78.15387916564941
FCFS,1698,13600.0,50,947.0,3,1,6,4,5,3,139.00270533561707
FCFS,1699,14800.0,50,1026.0,3,0,6,4,5,4,105.23594117164612
FCFS,1700,14600.0,50,797.0,3,2,5,4,4,3,23.487898349761963
FCFS,1701,12900.0,50,869.0,3,1,6,5,5,2,85.91540932655334
FCFS,1702,12900.0,50,896.0,3,1,6,5,5,2,99.46214604377747
FCFS,1703,13600.0,50,874.0,3,1,6,4,5,3,56.49319529533386
FCFS,1704,14400.0,50,875.0,3,1,6,6,5,2,74.40659403800964
FCFS,1705,15800.0,50,1040.0,3,1,6,4,5,4,51.1809139251709
FCFS,1706,14400.0,50,897.0,3,1,6,6,5,2,41.856833934783936
FCFS,1707,14900.0,50,886.0,3,3,6,5,5,2,68.35455965995789
FCFS,1708,15300.0,50,949.0,3,2,6,3,5,4,26.399093627929688
FCFS,1709,14100.0,50,922.0,3,3,6,3,5,3,75.92951202392578
FCFS,1710,17500.0,50,952.0,3,2,6,3,5,5,29.29678463935852
FCFS,1711,12100.0,50,851.0,3,1,5,3,4,3,140.37928652763367
FCFS,1712,14300.0,50,992.0,3,1,6,3,5,4,156.5803620815277
FCFS,1713,14400.0,50,937.0,3,1,6,6,5,2,27.348195552825928
FCFS,1714,23000.0,50,942.0,3,3,6,6,5,5,49.82144236564636
FCFS,1715,14100.0,50,835.0,3,0,5,5,4,3,142.53840899467468
FCFS,1716,15400.0,50,895.0,3,2,6,6,5,2,51.80247616767883
FCFS,1717,12600.0,50,1034.0,3,0,6,4,5,3,199.18005800247192
FCFS,1718,15100.0,50,974.0,3,1,6,5,5,3,79.69624996185303
FCFS,1719,15100.0,50,908.0,3,1,6,5,5,3,97.81016159057617
FCFS,1720,15600.0,50,983.0,3,3,6,4,5,3,76.93214821815491
FCFS,1721,13600.0,50,947.0,3,1,6,4,5,3,138.82749724388123
FCFS,1722,14800.0,50,1026.0,3,0,6,4,5,4,105.2629783153534
FCFS,1723,14600.0,50,797.0,3,2,5,4,4,3,23.607972860336304
FCFS,1724,12900.0,50,869.0,3,1,6,5,5,2,85.97715640068054
FCFS,1725,12900.0,50,896.0,3,1,6,5,5,2,99.45717668533325
FCFS,1726,13600.0,50,874.0,3,1,6,4,5,3,56.3019437789917
FCFS,1727,14400.0,50,875.0,3,1,6,6,5,2,73.14507269859314
FCFS,1728,15800.0,50,1040.0,3,1,6,4,5,4,51.10771059989929
FCFS,1729,14400.0,50,897.0,3,1,6,6,5,2,41.828741788864136
FCFS,1730,14900.0,50,886.0,3,3,6,5,5,2,69.56580185890198
FCFS,1731,15300.0,50,949.0,3,2,6,3,5,4,27.589704275131226
FCFS,1732,14100.0,50,922.0,3,3,6,3,5,3,76.12353038787842
FCFS,1733,17500.0,50,952.0,3,2,6,3,5,5,29.166359901428223
FCFS,1734,12100.0,50,851.0,3,1,5,3,4,3,140.3632664680481
FCFS,1735,14300.0,50,992.0,3,1,6,3,5,4,156.05814051628113
FCFS,1736,14400.0,50,937.0,3,1,6,6,5,2,27.48309826850891
FCFS,1737,23000.0,50,942.0,3,3,6,6,5,5,50.00135827064514
FCFS,1738,14100.0,50,835.0,3,0,5,5,4,3,142.36644077301025
FCFS,1739,15400.0,50,895.0,3,2,6,6,5,2,51.84692978858948
FCFS,1740,12600.0,50,1034.0,3,0,6,4,5,3,199.2204134464264
FCFS,1741,15100.0,50,974.0,3,1,6,5,5,3,79.49660921096802
FCFS,1742,15100.0,50,908.0,3,1,6,5,5,3,99.514892578125
FCFS,1743,15600.0,50,983.0,3,3,6,4,5,3,78.58865189552307
FCFS,1744,13600.0,50,947.0,3,1,6,4,5,3,139.23196816444397
FCFS,1745,14800.0,50,1026.0,3,0,6,4,5,4,105.4088191986084
FCFS,1746,14600.0,50,797.0,3,2,5,4,4,3,23.526743173599243
FCFS,1747,12900.0,50,869.0,3,1,6,5,5,2,86.12085294723511
FCFS,1748,12900.0,50,896.0,3,1,6,5,5,2,99.4725546836853
FCFS,1749,13600.0,50,874.0,3,1,6,4,5,3,56.42199897766113
FCFS,1750,14400.0,50,875.0,3,1,6,6,5,2,74.88486433029175
FCFS,1751,15800.0,50,1040.0,3,1,6,4,5,4,51.15329885482788
FCFS,1752,14400.0,50,897.0,3,1,6,6,5,2,41.875181913375854
FCFS,1753,14900.0,50,886.0,3,3,6,5,5,2,68.20825910568237
FCFS,1754,15300.0,50,949.0,3,2,6,3,5,4,26.398131608963013
FCFS,1755,14100.0,50,922.0,3,3,6,3,5,3,76.07394456863403
FCFS,1756,17500.0,50,952.0,3,2,6,3,5,5,29.4394690990448
FCFS,1757,12100.0,50,851.0,3,1,5,3,4,3,141.63054037094116
FCFS,1758,14300.0,50,992.0,3,1,6,3,5,4,156.25852370262146
FCFS,1759,14400.0,50,937.0,3,1,6,6,5,2,27.39088535308838
FCFS,1760,23000.0,50,942.0,3,3,6,6,5,5,49.81173014640808
FCFS,1761,14100.0,50,835.0,3,0,5,5,4,3,143.69078946113586
FCFS,1762,15400.0,50,895.0,3,2,6,6,5,2,51.9271194934845
FCFS,1763,12600.0,50,1034.0,3,0,6,4,5,3,199.3772497177124
FCFS,1764,15100.0,50,974.0,3,1,6,5,5,3,79.47670030593872
FCFS,1765,15100.0,50,908.0,3,1,6,5,5,3,98.41932201385498
FCFS,1766,15600.0,50,983.0,3,3,6,4,5,3,76.94664645195007
FCFS,1767,13600.0,50,947.0,3,1,6,4,5,3,139.01056027412415
FCFS,1768,14800.0,50,1026.0,3,0,6,4,5,4,106.6157066822052
FCFS,1769,14600.0,50,797.0,3,2,5,4,4,3,23.635318517684937
FCFS,1770,12900.0,50,869.0,3,1,6,5,5,2,85.94832062721252
FCFS,1771,12900.0,50,896.0,3,1,6,5,5,2,99.32851362228394
FCFS,1772,13600.0,50,874.0,3,1,6,4,5,3,56.22929644584656
FCFS,1773,14400.0,50,875.0,3,1,6,6,5,2,73.21798086166382
FCFS,1774,15800.0,50,1040.0,3,1,6,4,5,4,51.38889169692993
FCFS,1775,14400.0,50,897.0,3,1,6,6,5,2,42.110785722732544
FCFS,1776,14900.0,50,886.0,3,3,6,5,5,2,68.15497851371765
FCFS,1777,15300.0,50,949.0,3,2,6,3,5,4,27.9184787273407
FCFS,1778,14100.0,50,922.0,3,3,6,3,5,3,77.11098146438599
FCFS,1779,17500.0,50,952.0,3,2,6,3,5,5,29.117544412612915
FCFS,1780,12100.0,50,851.0,3,1,5,3,4,3,140.26090741157532
FCFS,1781,14300.0,50,992.0,3,1,6,3,5,4,156.68962931632996
FCFS,1782,14400.0,50,937.0,3,1,6,6,5,2,27.43143582344055
FCFS,1783,23000.0,50,942.0,3,3,6,6,5,5,50.202295541763306
FCFS,1784,14100.0,50,835.0,3,0,5,5,4,3,142.55991077423096
FCFS,1785,15400.0,50,895.0,3,2,6,6,5,2,51.84540390968323
FCFS,1786,12600.0,50,1034.0,3,0,6,4,5,3,199.33843684196472
FCFS,1787,15100.0,50,974.0,3,1,6,5,5,3,79.5426869392395
FCFS,1788,15100.0,50,908.0,3,1,6,5,5,3,97.83133220672607
FCFS,1789,15600.0,50,983.0,3,3,6,4,5,3,77.18927359580994
FCFS,1790,13600.0,50,947.0,3,1,6,4,5,3,138.9495975971222
FCFS,1791,14800.0,50,1026.0,3,0,6,4,5,4,106.58160090446472
FCFS,1792,14600.0,50,797.0,3,2,5,4,4,3,23.82543659210205
FCFS,1793,12900.0,50,869.0,3,1,6,5,5,2,85.96581292152405
FCFS,1794,12900.0,50,896.0,3,1,6,5,5,2,99.4921498298645
FCFS,1795,13600.0,50,874.0,3,1,6,4,5,3,56.13184952735901
FCFS,1796,14400.0,50,875.0,3,1,6,6,5,2,73.20231437683105
FCFS,1797,15800.0,50,1040.0,3,1,6,4,5,4,51.131346225738525
FCFS,1798,14400.0,50,897.0,3,1,6,6,5,2,41.8371856212616
FCFS,1799,14900.0,50,886.0,3,3,6,5,5,2,69.60609984397888
FCFS,1800,15300.0,50,949.0,3,2,6,3,5,4,27.6232590675354
FCFS,1801,16100.0,55,1014.0,3,2,6,5,5,3,188.65950441360474
FCFS,1802,12900.0,55,944.0,3,1,6,5,5,2,211.54430556297302
FCFS,1803,15600.0,55,1064.0,4,0,7,6,6,3,97.82590079307556
FCFS,1804,16300.0,55,990.0,3,3,6,3,5,4,32.31023335456848
FCFS,1805,15300.0,55,975.0,3,2,6,3,5,4,171.4830994606018
FCFS,1806,17800.0,55,989.0,3,3,6,4,5,4,125.39709639549255
FCFS,1807,15600.0,55,933.0,3,3,6,4,5,3,124.9268410205841
FCFS,1808,15100.0,55,1024.0,3,1,6,5,5,3,103.63124251365662
FCFS,1809,19100.0,55,1060.0,4,2,7,7,6,3,58.39779305458069
FCFS,1810,14100.0,55,921.0,3,3,6,3,5,3,100.33336997032166
FCFS,1811,18800.0,55,1101.0,4,4,7,4,6,4,50.96119046211243
FCFS,1812,16599.99995572114,55,921.0,3,1,6,5,5,3,40.56469011306763
FCFS,1813,15300.0,55,975.0,3,2,6,3,5,4,171.8522069454193
FCFS,1814,17800.0,55,989.0,3,3,6,4,5,4,124.91180443763733
FCFS,1815,15600.0,55,933.0,3,3,6,4,5,3,125.15160894393921
FCFS,1816,15100.0,55,1024.0,3,1,6,5,5,3,103.98765516281128
FCFS,1817,19100.0,55,1060.0,4,2,7,7,6,3,59.99431228637695
FCFS,1818,14100.0,55,921.0,3,3,6,3,5,3,98.54201364517212
FCFS,1819,18800.0,55,1101.0,4,4,7,4,6,4,50.77420377731323
FCFS,1820,16599.99995572114,55,921.0,3,1,6,5,5,3,40.64955925941467
FCFS,1821,15300.0,55,975.0,3,2,6,3,5,4,171.6117217540741
FCFS,1822,17800.0,55,989.0,3,3,6,4,5,4,125.33341860771179
FCFS,1823,15600.0,55,933.0,3,3,6,4,5,3,124.8310341835022
FCFS,1824,15100.0,55,1024.0,3,1,6,5,5,3,103.67806887626648
FCFS,1825,19100.0,55,1060.0,4,2,7,7,6,3,58.37487721443176
FCFS,1826,14100.0,55,921.0,3,3,6,3,5,3,98.59466218948364
FCFS,1827,18800.0,55,1101.0,4,4,7,4,6,4,50.82187008857727
FCFS,1828,16599.99995572114,55,921.0,3,1,6,5,5,3,40.59137749671936
FCFS,1829,15300.0,55,975.0,3,2,6,3,5,4,171.85931396484375
FCFS,1830,17800.0,55,989.0,3,3,6,4,5,4,126.39707112312317
FCFS,1831,15600.0,55,933.0,3,3,6,4,5,3,126.33443546295166
FCFS,1832,15100.0,55,1024.0,3,1,6,5,5,3,105.36094403266907
FCFS,1833,19100.0,55,1060.0,4,2,7,7,6,3,58.67849636077881
FCFS,1834,14100.0,55,921.0,3,3,6,3,5,3,98.5747799873352
FCFS,1835,18800.0,55,1101.0,4,4,7,4,6,4,50.999587059020996
FCFS,1836,16599.99995572114,55,921.0,3,1,6,5,5,3,40.60766792297363
FCFS,1837,15300.0,55,975.0,3,2,6,3,5,4,171.74972081184387
FCFS,1838,17800.0,55,989.0,3,3,6,4,5,4,125.22453761100769
FCFS,1839,15600.0,55,933.0,3,3,6,4,5,3,124.8909375667572
FCFS,1840,15100.0,55,1024.0,3,1,6,5,5,3,103.9140202999115
FCFS,1841,19100.0,55,1060.0,4,2,7,7,6,3,58.57143187522888
FCFS,1842,14100.0,55,921.0,3,3,6,3,5,3,98.59696412086487
FCFS,1843,18800.0,55,1101.0,4,4,7,4,6,4,50.72655010223389
FCFS,1844,16599.99995572114,55,921.0,3,1,6,5,5,3,40.68780255317688
FCFS,1845,15300.0,55,975.0,3,2,6,3,5,4,172.15061616897583
FCFS,1846,17800.0,55,989.0,3,3,6,4,5,4,125.12108206748962
FCFS,1847,15600.0,55,933.0,3,3,6,4,5,3,125.11325454711914
FCFS,1848,15100.0,55,1024.0,3,1,6,5,5,3,103.7839024066925
FCFS,1849,19100.0,55,1060.0,4,2,7,7,6,3,58.487138509750366
FCFS,1850,14100.0,55,921.0,3,3,6,3,5,3,98.52681183815002
FCFS,1851,18800.0,55,1101.0,4,4,7,4,6,4,50.88097858428955
FCFS,1852,16599.99995572114,55,921.0,3,1,6,5,5,3,40.85522723197937
FCFS,1853,15300.0,55,975.0,3,2,6,3,5,4,171.89261150360107
FCFS,1854,17800.0,55,989.0,3,3,6,4,5,4,124.98505187034607
FCFS,1855,15600.0,55,933.0,3,3,6,4,5,3,125.06618928909302
FCFS,1856,15100.0,55,1024.0,3,1,6,5,5,3,103.91795086860657
FCFS,1857,19100.0,55,1060.0,4,2,7,7,6,3,58.4914972782135
FCFS,1858,14100.0,55,921.0,3,3,6,3,5,3,98.43727779388428
FCFS,1859,18800.0,55,1101.0,4,4,7,4,6,4,50.878821849823
FCFS,1860,16599.99995572114,55,921.0,3,1,6,5,5,3,42.37462639808655
FCFS,1861,15300.0,55,975.0,3,2,6,3,5,4,173.25093817710876
FCFS,1862,17800.0,55,989.0,3,3,6,4,5,4,126.45410561561584
FCFS,1863,15600.0,55,933.0,3,3,6,4,5,3,126.34618949890137
FCFS,1864,15100.0,55,1024.0,3,1,6,5,5,3,105.34870290756226
FCFS,1865,19100.0,55,1060.0,4,2,7,7,6,3,58.50239944458008
FCFS,1866,14100.0,55,921.0,3,3,6,3,5,3,98.56448340415955
FCFS,1867,18800.0,55,1101.0,4,4,7,4,6,4,50.85358428955078
FCFS,1868,16599.99995572114,55,921.0,3,1,6,5,5,3,40.89845871925354
FCFS,1869,15300.0,55,975.0,3,2,6,3,5,4,171.69568419456482
FCFS,1870,17800.0,55,989.0,3,3,6,4,5,4,125.10738110542297
FCFS,1871,15600.0,55,933.0,3,3,6,4,5,3,125.11552882194519
FCFS,1872,15100.0,55,1024.0,3,1,6,5,5,3,103.86805582046509
FCFS,1873,19100.0,55,1060.0,4,2,7,7,6,3,58.636090993881226
FCFS,1874,14100.0,55,921.0,3,3,6,3,5,3,98.45868825912476
FCFS,1875,18800.0,55,1101.0,4,4,7,4,6,4,51.02633714675903
FCFS,1876,16599.99995572114,55,921.0,3,1,6,5,5,3,40.63856482505798
FCFS,1877,15300.0,55,975.0,3,2,6,3,5,4,171.83487629890442
FCFS,1878,17800.0,55,989.0,3,3,6,4,5,4,125.04841303825378
FCFS,1879,15600.0,55,933.0,3,3,6,4,5,3,124.770583152771
FCFS,1880,15100.0,55,1024.0,3,1,6,5,5,3,103.81587290763855
FCFS,1881,19100.0,55,1060.0,4,2,7,7,6,3,60.25122404098511
FCFS,1882,14100.0,55,921.0,3,3,6,3,5,3,98.63800382614136
FCFS,1883,18800.0,55,1101.0,4,4,7,4,6,4,50.78626823425293
FCFS,1884,16599.99995572114,55,921.0,3,1,6,5,5,3,42.29404354095459
FCFS,1885,15300.0,55,975.0,3,2,6,3,5,4,173.48943877220154
FCFS,1886,17800.0,55,989.0,3,3,6,4,5,4,126.56949520111084
FCFS,1887,15600.0,55,933.0,3,3,6,4,5,3,126.4707133769989
FCFS,1888,15100.0,55,1024.0,3,1,6,5,5,3,104.97871041297913
FCFS,1889,19100.0,55,1060.0,4,2,7,7,6,3,58.44495725631714
FCFS,1890,14100.0,55,921.0,3,3,6,3,5,3,98.51865720748901
FCFS,1891,18800.0,55,1101.0,4,4,7,4,6,4,50.889331340789795
FCFS,1892,16599.99995572114,55,921.0,3,1,6,5,5,3,40.741026163101196
FCFS,1893,15300.0,55,975.0,3,2,6,3,5,4,171.6699743270874
FCFS,1894,17800.0,55,989.0,3,3,6,4,5,4,125.34669589996338
FCFS,1895,15600.0,55,933.0,3,3,6,4,5,3,125.09342741966248
FCFS,1896,15100.0,55,1024.0,3,1,6,5,5,3,103.57494354248047
FCFS,1897,19100.0,55,1060.0,4,2,7,7,6,3,58.684744119644165
FCFS,1898,14100.0,55,921.0,3,3,6,3,5,3,98.47213935852051
FCFS,1899,18800.0,55,1101.0,4,4,7,4,6,4,51.0813672542572
FCFS,1900,16599.99995572114,55,921.0,3,1,6,5,5,3,40.59390711784363
FCFS,1901,15300.0,55,975.0,3,2,6,3,5,4,171.87086176872253
FCFS,1902,17800.0,55,989.0,3,3,6,4,5,4,125.31792330741882
FCFS,1903,15600.0,55,933.0,3,3,6,4,5,3,126.17523169517517
FCFS,1904,15100.0,55,1024.0,3,1,6,5,5,3,105.51550841331482
FCFS,1905,19100.0,55,1060.0,4,2,7,7,6,3,58.41861915588379
FCFS,1906,14100.0,55,921.0,3,3,6,3,5,3,98.73706841468811
FCFS,1907,18800.0,55,1101.0,4,4,7,4,6,4,50.99206304550171
FCFS,1908,16599.99995572114,55,921.0,3,1,6,5,5,3,40.86774563789368
FCFS,1909,15300.0,55,975.0,3,2,6,3,5,4,172.1284055709839
FCFS,1910,17800.0,55,989.0,3,3,6,4,5,4,125.08968925476074
FCFS,1911,15600.0,55,933.0,3,3,6,4,5,3,125.46029591560364
FCFS,1912,15100.0,55,1024.0,3,1,6,5,5,3,103.9226176738739
FCFS,1913,19100.0,55,1060.0,4,2,7,7,6,3,58.62171959877014
FCFS,1914,14100.0,55,921.0,3,3,6,3,5,3,98.47216773033142
FCFS,1915,18800.0,55,1101.0,4,4,7,4,6,4,50.77872610092163
FCFS,1916,16599.99995572114,55,921.0,3,1,6,5,5,3,40.90279960632324
FCFS,1917,15300.0,55,975.0,3,2,6,3,5,4,171.62849235534668
FCFS,1918,17800.0,55,989.0,3,3,6,4,5,4,125.12633442878723
FCFS,1919,15600.0,55,933.0,3,3,6,4,5,3,124.91185736656189
FCFS,1920,15100.0,55,1024.0,3,1,6,5,5,3,104.97854661941528
FCFS,1921,19100.0,55,1060.0,4,2,7,7,6,3,58.48277568817139
FCFS,1922,14100.0,55,921.0,3,3,6,3,5,3,98.66763997077942
FCFS,1923,18800.0,55,1101.0,4,4,7,4,6,4,50.848084688186646
FCFS,1924,16599.99995572114,55,921.0,3,1,6,5,5,3,40.63080859184265
FCFS,1925,15300.0,55,975.0,3,2,6,3,5,4,171.77022910118103
FCFS,1926,17800.0,55,989.0,3,3,6,4,5,4,125.00580668449402
FCFS,1927,15600.0,55,933.0,3,3,6,4,5,3,124.88930535316467
FCFS,1928,15100.0,55,1024.0,3,1,6,5,5,3,103.94756841659546
FCFS,1929,19100.0,55,1060.0,4,2,7,7,6,3,58.72086453437805
FCFS,1930,14100.0,55,921.0,3,3,6,3,5,3,98.41143012046814
FCFS,1931,18800.0,55,1101.0,4,4,7,4,6,4,50.795530557632446
FCFS,1932,16599.99995572114,55,921.0,3,1,6,5,5,3,40.561962604522705
FCFS,1933,15300.0,55,975.0,3,2,6,3,5,4,171.87778997421265
FCFS,1934,17800.0,55,989.0,3,3,6,4,5,4,124.93088889122009
FCFS,1935,15600.0,55,933.0,3,3,6,4,5,3,124.94008922576904
FCFS,1936,15100.0,55,1024.0,3,1,6,5,5,3,105.24081802368164
FCFS,1937,19100.0,55,1060.0,4,2,7,7,6,3,58.7556574344635
FCFS,1938,14100.0,55,921.0,3,3,6,3,5,3,98.5742814540863
FCFS,1939,18800.0,55,1101.0,4,4,7,4,6,4,50.895374059677124
FCFS,1940,16599.99995572114,55,921.0,3,1,6,5,5,3,40.638662815093994
FCFS,1941,15300.0,55,975.0,3,2,6,3,5,4,171.48373222351074
FCFS,1942,17800.0,55,989.0,3,3,6,4,5,4,125.34632658958435
FCFS,1943,15600.0,55,933.0,3,3,6,4,5,3,124.88090372085571
FCFS,1944,15100.0,55,1024.0,3,1,6,5,5,3,103.76793265342712
FCFS,1945,19100.0,55,1060.0,4,2,7,7,6,3,58.36738204956055
FCFS,1946,14100.0,55,921.0,3,3,6,3,5,3,98.43204283714294
FCFS,1947,18800.0,55,1101.0,4,4,7,4,6,4,50.79560971260071
FCFS,1948,16599.99995572114,55,921.0,3,1,6,5,5,3,40.66532564163208
FCFS,1949,15300.0,55,975.0,3,2,6,3,5,4,172.05891036987305
FCFS,1950,17800.0,55,989.0,3,3,6,4,5,4,125.34399032592773
FCFS,1951,15600.0,55,933.0,3,3,6,4,5,3,124.89748191833496
FCFS,1952,15100.0,55,1024.0,3,1,6,5,5,3,104.91427326202393
FCFS,1953,19100.0,55,1060.0,4,2,7,7,6,3,58.45121884346008
FCFS,1954,14100.0,55,921.0,3,3,6,3,5,3,98.53840255737305
FCFS,1955,18800.0,55,1101.0,4,4,7,4,6,4,50.728580713272095
FCFS,1956,16599.99995572114,55,921.0,3,1,6,5,5,3,40.854276180267334
FCFS,1957,15300.0,55,975.0,3,2,6,3,5,4,171.667320728302
FCFS,1958,17800.0,55,989.0,3,3,6,4,5,4,125.40501761436462
FCFS,1959,15600.0,55,933.0,3,3,6,4,5,3,124.84298825263977
FCFS,1960,15100.0,55,1024.0,3,1,6,5,5,3,104.04269218444824
FCFS,1961,19100.0,55,1060.0,4,2,7,7,6,3,58.44774889945984
FCFS,1962,14100.0,55,921.0,3,3,6,3,5,3,98.44831609725952
FCFS,1963,18800.0,55,1101.0,4,4,7,4,6,4,50.901769399642944
FCFS,1964,16599.99995572114,55,921.0,3,1,6,5,5,3,40.62891221046448
FCFS,1965,15300.0,55,975.0,3,2,6,3,5,4,171.9569947719574
FCFS,1966,17800.0,55,989.0,3,3,6,4,5,4,125.09877729415894
FCFS,1967,15600.0,55,933.0,3,3,6,4,5,3,125.12263941764832
FCFS,1968,15100.0,55,1024.0,3,1,6,5,5,3,103.66352343559265
FCFS,1969,19100.0,55,1060.0,4,2,7,7,6,3,58.62960410118103
FCFS,1970,14100.0,55,921.0,3,3,6,3,5,3,98.50279188156128
FCFS,1971,18800.0,55,1101.0,4,4,7,4,6,4,51.13733649253845
FCFS,1972,16599.99995572114,55,921.0,3,1,6,5,5,3,40.62040328979492
FCFS,1973,15300.0,55,975.0,3,2,6,3,5,4,173.25877118110657
FCFS,1974,17800.0,55,989.0,3,3,6,4,5,4,126.4070692062378
FCFS,1975,15600.0,55,933.0,3,3,6,4,5,3,126.3396053314209
FCFS,1976,15100.0,55,1024.0,3,1,6,5,5,3,105.06689596176147
FCFS,1977,19100.0,55,1060.0,4,2,7,7,6,3,58.492271900177
FCFS,1978,14100.0,55,921.0,3,3,6,3,5,3,98.51887726783752
FCFS,1979,18800.0,55,1101.0,4,4,7,4,6,4,50.935587644577026
FCFS,1980,16599.99995572114,55,921.0,3,1,6,5,5,3,40.626556634902954
FCFS,1981,15300.0,55,975.0,3,2,6,3,5,4,171.95396208763123
FCFS,1982,17800.0,55,989.0,3,3,6,4,5,4,125.10035967826843
FCFS,1983,15600.0,55,933.0,3,3,6,4,5,3,125.13627696037292
FCFS,1984,15100.0,55,1024.0,3,1,6,5,5,3,103.74837255477905
FCFS,1985,19100.0,55,1060.0,4,2,7,7,6,3,58.45818066596985
FCFS,1986,14100.0,55,921.0,3,3,6,3,5,3,98.45242595672607
FCFS,1987,18800.0,55,1101.0,4,4,7,4,6,4,50.965781450271606
FCFS,1988,16599.99995572114,55,921.0,3,1,6,5,5,3,40.652902364730835
FCFS,1989,15300.0,55,975.0,3,2,6,3,5,4,171.74323630332947
FCFS,1990,17800.0,55,989.0,3,3,6,4,5,4,125.08598613739014
FCFS,1991,15600.0,55,933.0,3,3,6,4,5,3,125.47635221481323
FCFS,1992,15100.0,55,1024.0,3,1,6,5,5,3,104.8635025024414
FCFS,1993,19100.0,55,1060.0,4,2,7,7,6,3,58.77686929702759
FCFS,1994,14100.0,55,921.0,3,3,6,3,5,3,98.63993501663208
FCFS,1995,18800.0,55,1101.0,4,4,7,4,6,4,50.96184492111206
FCFS,1996,16599.99995572114,55,921.0,3,1,6,5,5,3,40.65685319900513
FCFS,1997,15300.0,55,975.0,3,2,6,3,5,4,171.68915677070618
FCFS,1998,17800.0,55,989.0,3,3,6,4,5,4,125.02442288398743
FCFS,1999,15600.0,55,933.0,3,3,6,4,5,3,125.05626893043518
FCFS,2000,15100.0,55,1024.0,3,1,6,5,5,3,103.73393106460571
FCFS,2001,20100.0,60,1123.0,4,3,7,7,6,3,57.20041608810425
FCFS,2002,17600.0,60,1067.0,4,2,7,6,6,3,152.92139101028442
FCFS,2003,19300.0,60,1128.0,4,3,7,5,6,4,42.90509510040283
FCFS,2004,18800.0,60,1151.0,4,1,7,6,6,4,50.24610662460327
FCFS,2005,14600.0,60,1173.0,4,2,7,4,6,3,495.8000121116638
FCFS,2006,17100.0,60,1003.0,3,3,6,5,5,3,276.912565946579
FCFS,2007,18600.0,60,1221.0,4,3,7,6,6,3,52.220776081085205
FCFS,2008,17000.0,60,1205.0,4,3,7,2,6,5,335.98228454589844
FCFS,2009,14900.0,60,993.0,3,3,6,5,5,2,382.95738315582275
FCFS,2010,17100.0,60,990.0,3,3,6,5,5,3,133.20429348945618
FCFS,2011,17600.0,60,1035.0,3,2,6,6,5,3,44.79743838310242
FCFS,2012,15100.0,60,935.0,3,1,6,5,5,3,249.77692198753357
FCFS,2013,16300.0,60,1058.0,4,3,7,3,6,4,211.22654676437378
FCFS,2014,17100.0,60,1101.0,4,3,7,5,6,3,213.90892815589905
FCFS,2015,17100.0,60,1080.0,4,0,7,7,6,3,81.40562629699707
FCFS,2016,17100.0,60,1113.0,4,3,7,5,6,3,186.2843255996704
FCFS,2017,14900.0,60,984.0,3,3,6,5,5,2,279.3902037143707
FCFS,2018,18300.0,60,940.0,3,2,6,5,5,4,118.13828563690186
FCFS,2019,15800.0,60,1020.0,3,1,6,4,5,4,169.41209650039673
FCFS,2020,16300.0,60,1072.0,4,0,7,5,6,4,294.6743149757385
FCFS,2021,21100.0,60,1111.0,4,4,7,7,6,3,38.34711527824402
FCFS,2022,19100.0,60,1183.0,4,2,7,7,6,3,79.246408700943
FCFS,2023,15100.0,60,1048.0,3,1,6,5,5,3,177.39725637435913
FCFS,2024,19100.0,60,1217.0,4,2,7,7,6,3,104.40580034255981
FCFS,2025,17000.0,60,1029.0,3,3,6,2,5,5,84.91000294685364
FCFS,2026,21100.0,60,1110.0,4,4,7,7,6,3,41.12124800682068
FCFS,2027,22300.0,60,1117.0,4,3,7,7,6,4,31.788660764694214
FCFS,2028,13900.0,60,928.0,3,2,6,5,5,2,120.70064926147461
FCFS,2029,17600.0,60,1118.0,4,2,7,6,6,3,103.37035632133484
FCFS,2030,19300.0,60,1007.0,3,3,6,5,5,4,63.22174859046936
FCFS,2031,22299.99955280458,60,1130.0,4,2,7,7,6,4,52.85338544845581
FCFS,2032,20000.0,60,1151.0,4,3,7,4,6,5,101.9945809841156
FCFS,2033,18500.0,60,1114.0,4,3,7,3,6,5,83.74118733406067
FCFS,2034,19000.0,60,1193.0,4,2,7,4,6,5,111.32583045959473
FCFS,2035,15100.0,60,933.0,3,1,6,5,5,3,222.84473633766174
FCFS,2036,20800.0,60,1093.0,4,3,7,6,6,4,33.607096433639526
FCFS,2037,17300.0,60,1081.0,4,1,7,5,6,4,215.148699760437
FCFS,2038,18600.0,60,1106.0,4,3,7,6,6,3,68.71894836425781
FCFS,2039,23200.0,60,1141.0,4,4,7,4,6,6,68.40567398071289
