"DAs_load
E_DAs_L","DAs_generation
E_DAs_G","DAs_demand_bid
b_t","DAs_supply_offer
o_t",EVs_Charge,EVs_Discharge,TCL_Power,SL_Power,Inflexible_loads,Gen1,Gen2,Gen3,Gen4,CDA1_supply,CDA2_supply,CDA1_demand,CDA2_demand,Bus1_price,Bus2_price,Bus3_price,Bus4_price,Bus5_price,Bus6_price,Theta_bus_1,Theta_bus_2,Theta_bus_3,Theta_bus_4,Theta_bus_5,Theta_bus_6
0.30151393261648457,0.0,0.0,0.0,1.1299139784946248,0.0,0.0,0.45227799999999957,7.463226000000008,2.368513932616484,0.0,0.0,0.0,0.0,0.0,0.867,1.2,12.0,11.999999999999998,11.999999999999998,12.0,12.0,11.999999999999998,0.28182438284600786,0.061163959364225785,0.02356622012284137,0.005637319500484256,0.0,0.020881448498074533
0.3909532362007178,0.0,0.0,0.0,0.16034408602150554,0.0,0.0,0.4882499999999997,11.080003,2.8239532362007176,0.0,0.0,0.0,0.0,0.0,0.8329999999999997,1.6,20.0,20.0,20.0,20.000000000000007,20.00000000000001,20.000000000000004,0.34200020481329996,0.08445521954939887,0.0434573923905315,0.0042884878668742145,0.0,0.03850652740801473
0.750293948028674,0.0,0.0,0.0,0.21576344086021507,0.0,0.0,0.25266800000000006,22.040387000000024,3.1172939480286734,0.0,0.0,0.0,0.0,0.0,1.4,0.967,12.0,12.0,12.0,12.000000000000002,12.000000000000002,11.999999999999998,0.37307895488642706,0.07337590482934593,0.017481951969165223,0.02366700277783586,0.0,0.015490328011326514
0.8404525537634407,0.0,0.0,0.0,0.0254516129032258,0.0,0.0,0.0054020000000000006,25.18272300000002,2.2404525537634403,0.0,0.0,0.0,0.0,0.0,0.0,1.4,12.0,11.999999999999998,11.999999999999998,12.0,12.0,11.999999999999998,0.3017339168416063,0.11335967806426113,0.09185029414451287,0.009587391666274639,0.0,0.08138628837013484
0.7073441666666663,0.0,0.0,0.0,0.006,0.0,0.0,0.0,21.214325000000006,2.241344166666667,0.0,0.0,0.0,0.0,0.0,0.6669999999999998,0.867,12.0,12.0,12.0,12.000000000000002,12.000000000000002,11.999999999999998,0.2812438725524603,0.07452065904821445,0.040384454645841464,0.016714580615078682,0.0,0.03578367279157412
0.5770649666666677,0.0,0.0,0.0,0.0,0.0,0.0,0.22669400000000003,17.085255,2.3110649666666676,0.0,0.0,0.0,0.0,0.0,0.667,1.067,12.0,11.999999999999998,11.999999999999998,12.0,12.0,11.999999999999998,0.28671207610532495,0.07497213746780464,0.04075026748465132,0.01180857981396318,0.0,0.03610781055799253
0.5164200666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.492602000000005,3.016420066666666,0.0,0.0,0.0,0.0,0.0,0.9329999999999998,1.567,12.0,12.0,12.0,12.000000000000002,12.000000000000002,11.999999999999998,0.3666676175768528,0.08980460421303828,0.04479381226445193,0.008617804146676402,0.0,0.039690696215044785
0.5314033333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.942099999999998,3.5314033333333334,0.0,0.0,0.0,0.0,0.0,1.4669999999999999,1.533,20.0,20.0,20.0,20.000000000000007,20.00000000000001,20.000000000000004,0.4177337443652038,0.08332709961263647,0.02353633632145813,0.014150233983152266,0.0,0.020854969196079636
0.5506569666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.01412,16.50558900000002,2.917656966666667,0.0,0.0,0.0,0.0,0.0,0.767,1.6,12.0,12.0,12.0,12.000000000000002,12.000000000000002,11.999999999999998,0.35945047224663884,0.0952335397751673,0.05416923055428997,0.007689047299145857,0.0,0.047998023955627515
0.5145808666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.437426,2.147580866666666,0.0,0.0,0.0,0.0,0.0,0.0,1.633,11.999999999999986,11.999999999999986,11.999999999999986,11.99999999999999,11.999999999999991,11.999999999999988,0.2824231092757996,0.10343002905111807,0.08389816370730314,0.0,0.0004923542376371784,0.07439619226522914
