,Minute_of_day,reference,November,Active_Occupancy,Total_lighting,CHEST_FREEZER,FRIDGE_FREEZER,FRIDGE,UPRIGHT_FREEZER,ANSWER_MACHINE,CD_PLAYER,CLOCK,PHONE,HIFI,IRON,VACUUM,FAX,PC,PRINTER,TV1,TV2,TV3,VCR_DVD,RECEIVER,HOB,OVEN,MICROWAVE,KETTLE,SMALL_COOKING
940,941,15:40:00,34,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
941,942,15:41:00,32,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
942,943,15:42:00,30,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
943,944,15:43:00,28,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
944,945,15:44:00,26,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
945,946,15:45:00,25,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
946,947,15:46:00,23,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
947,948,15:47:00,22,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
948,949,15:48:00,21,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
949,950,15:49:00,19,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
950,951,15:50:00,18,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
951,952,15:51:00,17,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
952,953,15:52:00,16,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
953,954,15:53:00,16,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
954,955,15:54:00,15,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
955,956,15:55:00,14,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
956,957,15:56:00,13,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
957,958,15:57:00,12,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,25.297791711691197,0.0,0.0,2,1.0,2.0
958,959,15:58:00,12,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,25.297791711691197,0.0,0.0,2,1.0,2.0
959,960,15:59:00,11,1,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,25.297791711691197,0.0,0.0,2,1.0,2.0
960,961,16:00:00,10,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,25.297791711691197,0.0,0.0,2,1.0,2.0
961,962,16:01:00,10,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
962,963,16:02:00,9,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
963,964,16:03:00,8,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
964,965,16:04:00,7,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
965,966,16:05:00,7,2,0.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
966,967,16:06:00,6,2,100.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
967,968,16:07:00,6,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
968,969,16:08:00,5,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
969,970,16:09:00,5,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
970,971,16:10:00,4,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
971,972,16:11:00,4,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
972,973,16:12:00,3,2,112.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
973,974,16:13:00,3,2,252.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
974,975,16:14:00,2,2,252.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
975,976,16:15:00,2,2,252.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
976,977,16:16:00,2,2,252.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,1015.5524327187421,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
977,978,16:17:00,2,2,412.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
978,979,16:18:00,1,2,312.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
979,980,16:19:00,1,2,312.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
980,981,16:20:00,1,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
981,982,16:21:00,1,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
982,983,16:22:00,1,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
983,984,16:23:00,1,2,200.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
984,985,16:24:00,1,2,200.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
985,986,16:25:00,0,2,200.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
986,987,16:26:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
987,988,16:27:00,0,2,200.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
988,989,16:28:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
989,990,16:29:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
990,991,16:30:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,2.0,15.0,0.0,0.0,2,1.0,2.0
991,992,16:31:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
992,993,16:32:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
993,994,16:33:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
994,995,16:34:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
995,996,16:35:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
996,997,16:36:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
997,998,16:37:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
998,999,16:38:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
999,1000,16:39:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1000,1001,16:40:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1001,1002,16:41:00,0,2,360.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1002,1003,16:42:00,0,2,260.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1003,1004,16:43:00,0,2,260.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1004,1005,16:44:00,0,2,260.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1005,1006,16:45:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1006,1007,16:46:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1007,1008,16:47:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1008,1009,16:48:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1009,1010,16:49:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1010,1011,16:50:00,0,2,320.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1011,1012,16:51:00,0,2,340.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1012,1013,16:52:00,0,2,340.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1013,1014,16:53:00,0,2,340.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1014,1015,16:54:00,0,2,300.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1015,1016,16:55:00,0,2,280.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1016,1017,16:56:00,0,2,380.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1017,1018,16:57:00,0,2,280.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1018,1019,16:58:00,0,2,280.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1019,1020,16:59:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1020,1021,17:00:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1021,1022,17:01:00,0,2,300.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1022,1023,17:02:00,0,2,300.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1023,1024,17:03:00,0,2,300.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1024,1025,17:04:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1025,1026,17:05:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1026,1027,17:06:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1027,1028,17:07:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1028,1029,17:08:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1029,1030,17:09:00,0,2,440.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1030,1031,17:10:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1031,1032,17:11:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1032,1033,17:12:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1033,1034,17:13:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1034,1035,17:14:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1035,1036,17:15:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1036,1037,17:16:00,0,2,420.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1037,1038,17:17:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1038,1039,17:18:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1039,1040,17:19:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1040,1041,17:20:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1041,1042,17:21:00,0,2,280.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1042,1043,17:22:00,0,2,320.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,15.0,0.0,0.0,2,1.0,2.0
1043,1044,17:23:00,0,2,320.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1044,1045,17:24:00,0,2,320.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1045,1046,17:25:00,0,2,320.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1046,1047,17:26:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1047,1048,17:27:00,0,2,400.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1048,1049,17:28:00,0,2,400.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1049,1050,17:29:00,0,2,400.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1050,1051,17:30:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1051,1052,17:31:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1052,1053,17:32:00,0,2,380.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1053,1054,17:33:00,0,2,400.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1054,1055,17:34:00,0,2,425.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1055,1056,17:35:00,0,2,350.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1056,1057,17:36:00,0,2,290.0,0.0,0.0,0.0,0.0,1,2.0,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1057,1058,17:37:00,0,2,350.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1058,1059,17:38:00,0,2,350.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
1059,1060,17:39:00,0,2,350.0,0.0,0.0,0.0,0.0,1,16.041209777562592,2,1,9,0.0,0,0.0,125.72844684751041,4.0,3.0,3.0,0.0,35.53226226245753,25.297791711691197,0.0,0.0,2,1.0,2.0
